Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS23,OUT013,2004.18701171875
FDO49,OUT018,585.1658477783203
FDS35,OUT049,1030.6457214355469
DRK39,OUT045,1297.7486572265625
DRI39,OUT049,912.9847717285156
FDV04,OUT017,2578.3761596679688
NCN14,OUT035,3038.2210693359375
FDH08,OUT013,3976.3176879882812
FDS20,OUT046,3112.8895263671875
FDV40,OUT049,1186.079086303711
FDZ48,OUT010,308.9878616333008
FDS24,OUT027,2462.043914794922
FDK44,OUT049,2885.775146484375
FDS48,OUT045,2435.158721923828
FDK26,OUT010,626.8925552368164
FDD23,OUT045,3178.9508666992188
NCH54,OUT017,2705.6109008789062
NCP14,OUT010,319.97294998168945
FDM60,OUT010,33.62791585922241
FDV24,OUT017,2355.6813049316406
FDH08,OUT018,3407.5430297851562
FDS12,OUT027,3314.0159301757812
FDR39,OUT027,5047.790344238281
FDP12,OUT027,1127.7238464355469
DRF60,OUT027,6014.470703125
FDC09,OUT035,1765.2349548339844
FDF50,OUT018,2849.01416015625
FDG28,OUT035,4038.3204345703125
NCE19,OUT017,925.67138671875
NCM53,OUT010,301.541015625
NCN18,OUT049,1826.1426696777344
FDF32,OUT035,3310.7652587890625
FDF11,OUT013,3979.1131591796875
DRI59,OUT049,3856.3422241210938
NCG54,OUT035,2810.5657958984375
FDM44,OUT046,1642.7622680664062
FDT57,OUT018,3561.5111083984375
FDV24,OUT046,2351.2740783691406
FDI50,OUT019,664.4362258911133
FDS09,OUT035,859.4546051025391
NCC31,OUT027,3732.009521484375
FDQ07,OUT019,568.0640563964844
FDC22,OUT017,3207.0986328125
FDZ56,OUT046,2750.775634765625
FDZ40,OUT019,149.00823783874512
FDS46,OUT027,2992.8675537109375
DRD24,OUT045,2093.8826599121094
FDV45,OUT017,3253.2498779296875
FDL26,OUT045,2424.3873291015625
FDA56,OUT018,1842.8101196289062
FDN27,OUT046,1700.1426391601562
FDM20,OUT049,4522.80126953125
FDO16,OUT017,1409.1836853027344
FDL03,OUT035,3250.5811157226562
FDE58,OUT046,1837.6620483398438
FDI02,OUT027,3027.1708374023438
NCC55,OUT019,28.208096027374268
FDR03,OUT018,3191.1304931640625
FDB14,OUT017,1495.1629333496094
FDR45,OUT013,3950.5386352539062
NCN07,OUT017,2087.3919982910156
FDM51,OUT019,300.25756454467773
FDT52,OUT027,6086.0687255859375
FDL26,OUT046,2436.821258544922
NCZ42,OUT046,3789.4177856445312
DRI47,OUT019,390.8787536621094
FDW40,OUT013,2172.855255126953
FDN34,OUT046,2760.3538208007812
FDS01,OUT035,2994.1478271484375
NCG55,OUT045,1864.6833190917969
FDC11,OUT035,1457.2574157714844
FDX35,OUT018,3162.8653564453125
NCB06,OUT046,2582.2323303222656
FDR09,OUT019,633.2966537475586
FDC53,OUT017,1596.4157104492188
FDY45,OUT013,4134.818664550781
FDA22,OUT010,460.6771011352539
FDE02,OUT035,1569.2502136230469
FDW21,OUT045,1605.7331848144531
FDV34,OUT046,1147.500244140625
FDS59,OUT049,1711.7443542480469
NCW17,OUT017,2137.5130310058594
NCK54,OUT046,1906.5245056152344
FDG17,OUT019,835.6020355224609
FDG35,OUT017,2824.6458129882812
FDD08,OUT010,9.216008499264717
NCO07,OUT017,3738.6275024414062
FDJ10,OUT010,322.15439224243164
FDW36,OUT017,1663.9398498535156
FDW21,OUT010,342.20992279052734
FDY19,OUT017,1907.5206604003906
DRE03,OUT013,761.4904022216797
NCC55,OUT049,709.3432159423828
FDH52,OUT010,207.35424041748047
FDO09,OUT017,4253.001037597656
FDU43,OUT045,3734.4217529296875
FDX09,OUT010,391.5179901123047
FDH40,OUT019,262.86767578125
FDW58,OUT017,1644.0606689453125
FDC47,OUT017,3923.7097778320312
NCR41,OUT035,1585.9839172363281
DRG49,OUT035,3964.129150390625
FDC52,OUT027,3857.1515502929688
FDY13,OUT046,1143.1575927734375
FDY35,OUT013,711.8944396972656
FDI35,OUT017,3307.3200073242188
NCU18,OUT049,2223.4228515625
FDY33,OUT018,2394.5643005371094
FDC15,OUT027,4071.3187255859375
FDU01,OUT049,3128.028076171875
NCU42,OUT046,2756.0303955078125
NCV29,OUT018,2606.5159912109375
NCY30,OUT017,3201.3031005859375
FDQ46,OUT049,1878.9024047851562
FDG58,OUT027,3911.2265625
FDK33,OUT017,3682.5859375
NCD07,OUT045,1827.8233642578125
NCX29,OUT027,3835.89306640625
NCT42,OUT013,2400.7780151367188
DRN59,OUT035,814.0851593017578
FDI44,OUT035,1307.4503479003906
FDA45,OUT049,2565.5218200683594
FDP31,OUT045,814.6340179443359
FDY01,OUT046,1861.0379638671875
FDT09,OUT018,1841.7648315429688
DRH03,OUT027,2537.3673400878906
FDA36,OUT018,2525.228302001953
NCF31,OUT017,2483.6498413085938
FDG14,OUT049,2491.343719482422
FDG28,OUT027,6101.9385986328125
FDU14,OUT049,4153.769104003906
FDY47,OUT019,304.41929626464844
FDI56,OUT049,1469.3134460449219
DRD01,OUT013,862.9284515380859
FDM22,OUT046,897.32763671875
FDH33,OUT013,697.156494140625
DRZ24,OUT013,2019.3441162109375
NCQ38,OUT046,1617.1658020019531
FDO16,OUT027,2244.009979248047
FDU07,OUT027,3865.6014404296875
NCB07,OUT013,3044.4822998046875
FDU48,OUT045,1957.6173095703125
NCM43,OUT045,2603.06494140625
FDR31,OUT010,325.2769889831543
DRK49,OUT018,503.0032501220703
NCI30,OUT010,563.7818603515625
DRD60,OUT017,3150.6082763671875
NCG19,OUT046,3719.2490844726562
FDH12,OUT035,1712.8291015625
FDM32,OUT035,1549.6052551269531
FDM27,OUT035,2586.450714111328
NCU53,OUT027,3987.1384887695312
NCQ18,OUT046,1566.1133117675781
FDS10,OUT013,2870.0805053710938
FDB33,OUT027,4068.5991821289062
FDI12,OUT013,1356.7583312988281
NCW42,OUT013,3531.602783203125
NCC06,OUT018,1767.5684204101562
FDW02,OUT017,2138.7100219726562
NCD43,OUT017,1737.5853576660156
FDM57,OUT018,1094.8143463134766
FDA58,OUT017,3743.5413208007812
FDK56,OUT046,3125.0017700195312
FDP52,OUT045,3776.0686645507812
FDW20,OUT018,1799.8921813964844
FDS52,OUT049,1652.2105102539062
NCT29,OUT018,1708.1775512695312
NCL54,OUT013,2911.5119018554688
FDC05,OUT045,3075.8624267578125
FDF34,OUT035,3186.79345703125
FDP03,OUT027,3138.2100219726562
FDD32,OUT010,286.22008514404297
FDZ10,OUT045,2045.341552734375
FDZ40,OUT035,941.8892822265625
FDD51,OUT018,498.13631439208984
NCY30,OUT019,459.68871307373047
FDP58,OUT017,3533.4324951171875
FDV49,OUT017,4303.680725097656
FDY24,OUT019,185.9077434539795
NCO55,OUT017,1699.5862731933594
FDR13,OUT017,1938.1352844238281
FDS51,OUT017,988.6246185302734
FDP26,OUT045,1637.6144104003906
NCB54,OUT027,3230.06201171875
FDF32,OUT017,3283.0184326171875
FDN31,OUT018,2825.97119140625
DRM48,OUT017,702.6903228759766
FDN20,OUT049,2730.877685546875
DRL01,OUT046,3785.1043090820312
FDV56,OUT049,1704.7942504882812
DRH13,OUT027,2780.1439208984375
FDA03,OUT017,2462.699737548828
FDF47,OUT027,5843.96337890625
FDX32,OUT046,2470.0255432128906
FDX57,OUT049,1556.3703002929688
NCA30,OUT045,2967.4444580078125
FDO49,OUT013,772.67578125
FDL04,OUT019,298.82678604125977
DRM48,OUT035,708.6485290527344
FDR16,OUT013,3664.1873779296875
NCC19,OUT018,2742.3195190429688
NCE42,OUT045,3554.3623657226562
FDY24,OUT017,1046.77880859375
FDH19,OUT049,2843.83251953125
FDJ46,OUT013,2853.7630004882812
FDN45,OUT010,494.1358108520508
FDY08,OUT035,2282.2125549316406
FDZ37,OUT035,1481.7019348144531
NCT30,OUT045,735.0559692382812
DRY23,OUT018,496.9767303466797
NCZ30,OUT018,1792.3025512695312
FDC44,OUT018,1677.2276306152344
FDB45,OUT035,1603.2696533203125
FDY04,OUT013,2621.1481018066406
FDM27,OUT046,2618.3336791992188
FDZ43,OUT017,3905.501953125
FDT39,OUT019,328.6270980834961
NCC06,OUT019,319.3555374145508
FDL15,OUT027,3836.7192993164062
FDL57,OUT017,4321.680603027344
FDU08,OUT046,1570.6965942382812
FDK40,OUT017,4362.2193603515625
FDQ12,OUT010,671.8674621582031
FDS48,OUT017,2468.5449829101562
FDP09,OUT045,3319.6087036132812
FDW21,OUT049,1636.8352355957031
FDY25,OUT035,3165.1812744140625
DRE13,OUT017,1370.0268249511719
FDV43,OUT019,52.573309898376465
FDD22,OUT045,1752.2884826660156
FDM46,OUT019,275.6205368041992
NCO30,OUT010,481.3418960571289
FDM25,OUT046,2807.551025390625
NCN41,OUT049,2034.7382202148438
FDU24,OUT045,1497.8648071289062
FDZ50,OUT046,3149.1212768554688
FDP45,OUT013,4072.8577880859375
NCM54,OUT045,1988.2644958496094
FDW10,OUT019,303.93377685546875
FDP20,OUT017,2077.3463439941406
FDK32,OUT046,2484.0946655273438
FDN52,OUT049,1414.2666015625
FDM58,OUT045,1747.4833374023438
FDZ46,OUT027,2986.43896484375
NCA18,OUT018,1661.4933776855469
FDD35,OUT046,2118.2283935546875
NCK31,OUT035,863.2946166992188
FDI40,OUT027,2728.0410766601562
FDT50,OUT019,283.7541809082031
NCT06,OUT046,2645.1170043945312
FDT31,OUT035,3157.0022583007812
FDT45,OUT049,869.125732421875
FDT13,OUT045,3122.21875
FDO50,OUT045,1390.3274230957031
NCU18,OUT010,356.8846969604492
NCR54,OUT049,3217.2227172851562
NCO18,OUT018,2650.1385498046875
FDU09,OUT045,870.7789764404297
FDT13,OUT018,2894.0574951171875
FDE09,OUT046,1854.1582641601562
NCK53,OUT019,288.18095779418945
FDG45,OUT049,3627.5831909179688
DRH15,OUT035,753.8939514160156
FDO21,OUT019,529.8751754760742
FDD14,OUT027,5293.592224121094
FDC09,OUT046,1656.7398986816406
FDH45,OUT027,1201.491195678711
FDV32,OUT046,1040.968490600586
FDG12,OUT035,1983.2927856445312
FDS32,OUT013,2162.0935668945312
NCL55,OUT018,3550.722900390625
DRE01,OUT035,3981.6209106445312
DRE15,OUT049,1235.5060119628906
NCL42,OUT045,3668.6292724609375
FDP31,OUT013,886.0968475341797
FDN33,OUT018,1302.739517211914
FDZ59,OUT046,2676.096435546875
FDE45,OUT010,446.36380767822266
FDJ07,OUT013,1877.0394592285156
FDQ45,OUT018,2699.107452392578
FDM33,OUT027,5692.737060546875
FDO15,OUT010,266.5168342590332
FDM46,OUT013,1523.6668395996094
FDR03,OUT045,3457.57421875
FDY49,OUT018,2476.586395263672
FDQ60,OUT045,1815.7152099609375
FDW10,OUT049,2639.3482971191406
FDO51,OUT049,736.0389099121094
FDJ40,OUT018,1490.9857177734375
FDS20,OUT018,2810.78515625
FDU45,OUT013,1863.2765808105469
FDV02,OUT035,2832.717529296875
FDN09,OUT046,3883.0020141601562
NCM55,OUT027,5208.926208496094
FDN23,OUT018,2182.005828857422
FDY31,OUT010,281.4892578125
FDW03,OUT010,290.2382011413574
FDD14,OUT046,3033.1417236328125
FDV23,OUT017,2092.26953125
DRI03,OUT045,2801.0130615234375
FDN13,OUT035,1589.9085998535156
FDF45,OUT027,1720.3343811035156
FDU46,OUT035,1462.7254638671875
FDB57,OUT049,3710.966064453125
FDV12,OUT049,1595.9649353027344
FDQ58,OUT013,2413.2875366210938
NCA18,OUT017,1915.4587707519531
FDH52,OUT049,978.5764770507812
FDM24,OUT018,2130.742889404297
NCP43,OUT027,4957.395812988281
NCO18,OUT019,462.0604248046875
FDM32,OUT017,1464.6839599609375
NCL07,OUT017,693.8695983886719
FDK03,OUT013,4089.1151123046875
FDP59,OUT017,1461.1495971679688
FDQ24,OUT049,4157.1942138671875
FDQ16,OUT018,1478.4923706054688
FDU44,OUT013,2620.5015563964844
FDH28,OUT010,40.7480263710022
FDV28,OUT019,33.964340686798096
FDM22,OUT045,864.0865783691406
FDR56,OUT046,3160.768310546875
FDV39,OUT049,3140.3745727539062
FDU37,OUT019,277.07566833496094
FDQ11,OUT010,995.3788757324219
FDX02,OUT045,3622.0576782226562
NCS42,OUT018,1263.7900390625
FDY57,OUT027,2583.405059814453
FDB21,OUT049,4036.5507202148438
FDE28,OUT017,4067.6298828125
FDQ55,OUT017,1989.650390625
FDA48,OUT049,3731.7437744140625
FDZ19,OUT045,2672.4627685546875
NCC43,OUT045,3814.7546997070312
NCV18,OUT046,1360.6468505859375
NCA42,OUT018,2328.8060302734375
FDY45,OUT046,3967.464111328125
NCC30,OUT045,2859.332763671875
FDM57,OUT013,1316.833984375
FDL09,OUT010,392.4513244628906
FDB09,OUT027,3164.0366821289062
FDT44,OUT035,1952.8254089355469
NCT06,OUT027,4249.8785400390625
FDX26,OUT049,3166.5125732421875
FDK32,OUT013,2507.245391845703
DRA12,OUT046,2199.9701232910156
FDO46,OUT010,521.3725357055664
FDE52,OUT013,1356.9020385742188
NCH42,OUT045,3812.01953125
FDV08,OUT035,775.3993988037109
FDB47,OUT018,3226.0337524414062
FDC28,OUT010,289.5764465332031
FDD22,OUT046,1869.0169372558594
FDS07,OUT027,3112.011962890625
DRI13,OUT045,3525.4522094726562
FDG32,OUT018,3321.6618041992188
FDU14,OUT017,4319.117736816406
FDD28,OUT019,165.17226600646973
NCP41,OUT017,1754.4639892578125
FDS08,OUT049,2806.6317749023438
FDX47,OUT045,2495.2124633789062
FDC53,OUT019,292.80673599243164
FDQ19,OUT035,4230.0316162109375
FDL14,OUT045,2359.505096435547
FDM33,OUT019,567.3371658325195
FDA51,OUT045,1850.485595703125
FDZ27,OUT018,583.8309936523438
FDT04,OUT046,680.36328125
DRC13,OUT049,2069.018096923828
FDR16,OUT027,5596.5167236328125
FDQ03,OUT027,6047.0908203125
FDE38,OUT035,2711.4647827148438
DRH23,OUT027,1590.4754943847656
FDT11,OUT019,496.7918167114258
FDD09,OUT035,3195.6226196289062
FDR40,OUT045,1309.7175750732422
FDX07,OUT017,3260.6627807617188
FDR07,OUT035,1397.0186767578125
FDA51,OUT017,1931.4697875976562
FDT59,OUT019,723.6686859130859
FDF20,OUT017,3256.8593139648438
FDR13,OUT045,1808.0370483398438
FDY26,OUT049,3597.7235107421875
FDW04,OUT017,2116.6607666015625
FDK52,OUT017,3914.3963012695312
FDN60,OUT049,2604.11083984375
FDM09,OUT019,456.74796295166016
FDP46,OUT049,1405.6525268554688
FDB50,OUT019,275.72361755371094
NCQ29,OUT049,3910.2232666015625
FDP16,OUT027,6070.9697265625
FDX33,OUT018,2367.2703552246094
FDP07,OUT010,661.8574447631836
FDN22,OUT046,3895.462158203125
FDF39,OUT049,4346.234069824219
FDS21,OUT017,995.165283203125
NCM42,OUT013,1632.7184753417969
FDK50,OUT019,363.04493713378906
DRF13,OUT027,3852.313720703125
FDH35,OUT018,2390.8380126953125
FDP60,OUT018,1354.9233093261719
DRJ49,OUT027,3207.9835205078125
NCT42,OUT019,268.00165939331055
FDE38,OUT049,2723.3118286132812
FDI04,OUT049,3223.165771484375
NCH54,OUT045,2514.6605224609375
FDT56,OUT049,940.3667602539062
DRD15,OUT018,3331.5037841796875
FDV58,OUT013,2810.7203979492188
FDP21,OUT049,3327.2674560546875
FDH05,OUT013,3874.0108642578125
FDR10,OUT027,4225.733337402344
NCP06,OUT045,2286.0983276367188
FDF33,OUT049,1751.0972900390625
DRK37,OUT013,3396.8831176757812
DRH49,OUT045,1282.444107055664
FDT58,OUT013,2677.4668579101562
FDD41,OUT018,1440.9804382324219
FDP40,OUT018,1601.2197875976562
FDM51,OUT027,2688.6589965820312
FDO45,OUT010,281.52519607543945
FDW33,OUT010,309.4771499633789
FDY24,OUT045,963.9297485351562
FDB10,OUT010,517.1212921142578
FDM40,OUT035,2242.118927001953
NCI06,OUT017,3056.3665771484375
FDW12,OUT019,350.97502517700195
FDX48,OUT027,3894.7055053710938
NCW05,OUT027,2707.4052734375
FDX27,OUT017,1496.3048706054688
DRM37,OUT045,3090.1204833984375
FDA38,OUT045,3347.7384033203125
FDR36,OUT046,690.5776062011719
FDZ45,OUT046,3170.4077758789062
FDG05,OUT017,2625.5846557617188
FDK28,OUT013,4338.981140136719
FDV47,OUT045,1288.0828857421875
FDN21,OUT045,2489.805908203125
FDP20,OUT027,3142.34716796875
FDI35,OUT045,3205.5482788085938
DRY23,OUT013,674.0865249633789
FDA56,OUT017,2163.3025817871094
FDB09,OUT013,1976.6514587402344
NCO26,OUT027,3057.5471801757812
FDQ49,OUT018,2254.7802734375
FDI52,OUT027,3067.4201049804688
FDZ44,OUT027,3108.7455444335938
FDZ09,OUT018,2426.5966186523438
FDY03,OUT049,1870.1682434082031
NCG42,OUT017,2095.5647583007812
DRI13,OUT027,5718.096923828125
FDQ32,OUT013,2061.2427978515625
FDW16,OUT035,1482.4020385742188
FDU27,OUT046,772.0020904541016
FDR28,OUT010,421.5002975463867
FDQ49,OUT010,419.3112335205078
FDS37,OUT046,1883.2562866210938
FDW26,OUT018,3137.9456176757812
FDX12,OUT018,3607.26416015625
NCP06,OUT013,2381.8969116210938
FDW45,OUT010,374.4254684448242
NCN30,OUT049,1564.1338195800781
FDN24,OUT049,856.6032867431641
NCL41,OUT027,1133.341552734375
FDR02,OUT019,328.7361068725586
FDD09,OUT010,533.3899459838867
FDS33,OUT010,324.8698310852051
FDU22,OUT045,1901.82958984375
FDI53,OUT013,2591.6665649414062
DRH01,OUT049,2865.9484252929688
FDX32,OUT013,2253.0218505859375
NCP30,OUT018,517.41943359375
FDB60,OUT045,3004.1915283203125
FDB14,OUT049,1494.774658203125
NCP02,OUT035,995.0521850585938
FDJ10,OUT017,2222.5211486816406
FDG34,OUT046,1795.2948303222656
NCB18,OUT017,1388.40478515625
FDM16,OUT049,1208.6021270751953
FDW25,OUT018,1192.7684936523438
FDB35,OUT010,326.75494384765625
DRN11,OUT013,2222.871826171875
FDF41,OUT019,607.687744140625
FDH16,OUT045,1339.4566040039062
NCQ50,OUT018,3130.3972778320312
DRH23,OUT018,707.6033477783203
DRJ37,OUT013,2424.5780029296875
DRJ24,OUT027,5154.660888671875
FDY16,OUT035,3195.5291748046875
FDQ27,OUT045,1694.6412353515625
FDZ33,OUT045,2370.2506103515625
FDF29,OUT045,2105.2199096679688
FDA08,OUT049,2656.008544921875
FDG31,OUT046,995.3602600097656
FDE34,OUT019,666.8077697753906
NCR30,OUT027,1919.8635559082031
FDV33,OUT035,4272.018493652344
DRZ24,OUT018,1733.0476989746094
NCL54,OUT035,2952.1563110351562
FDR12,OUT049,2915.4619750976562
NCC54,OUT046,3827.7327880859375
DRN59,OUT013,754.4888153076172
FDX50,OUT019,305.97362899780273
FDV31,OUT027,4839.876403808594
NCA29,OUT027,4663.968811035156
FDW60,OUT049,2992.4953002929688
FDX08,OUT017,3301.8570556640625
DRD49,OUT013,3849.9080200195312
FDD33,OUT046,3814.0670776367188
FDW35,OUT013,664.9933471679688
FDJ36,OUT017,1681.3265380859375
FDV51,OUT035,2866.6299438476562
FDW36,OUT046,1636.9846496582031
FDH35,OUT046,2633.3186950683594
NCS30,OUT027,3072.1515502929688
FDN49,OUT017,713.5385894775391
FDL08,OUT018,3360.8108520507812
FDI09,OUT013,3914.9968872070312
FDP19,OUT018,1845.0510559082031
FDU21,OUT010,4.732781425118446
NCP41,OUT045,1589.2906799316406
FDY10,OUT013,1830.9811401367188
FDP12,OUT018,476.3002395629883
NCN26,OUT049,1936.4133911132812
FDK44,OUT013,2852.1495971679688
FDC28,OUT049,1711.1063842773438
FDJ41,OUT027,6098.63671875
NCT29,OUT035,2110.060272216797
NCH42,OUT019,604.080810546875
FDU60,OUT018,2403.9878845214844
FDS02,OUT045,3084.3081665039062
FDC51,OUT046,2037.5582580566406
FDU03,OUT013,3100.0984497070312
FDX39,OUT045,3550.5241088867188
NCY05,OUT010,25.685733795166016
NCL06,OUT027,6187.8892822265625
FDD32,OUT035,1340.1668701171875
NCN41,OUT045,1940.6221008300781
NCX53,OUT049,2203.878662109375
FDU57,OUT019,365.72875213623047
FDQ23,OUT046,1666.2950134277344
FDQ52,OUT045,4031.8025512695312
FDC14,OUT045,656.313362121582
FDY09,OUT035,3046.5776977539062
FDQ28,OUT045,2445.055908203125
FDV25,OUT046,3881.5823974609375
FDJ07,OUT035,1969.8896789550781
DRB25,OUT049,1633.1911010742188
FDK52,OUT019,561.3711700439453
FDY52,OUT027,1741.9476928710938
FDB28,OUT046,3053.620361328125
FDT36,OUT035,706.1998291015625
FDV25,OUT017,3918.5855102539062
NCN07,OUT027,3183.950927734375
FDC57,OUT017,3164.7610473632812
FDQ03,OUT018,3486.4569091796875
FDU23,OUT017,2825.2570190429688
NCX41,OUT035,3653.4725952148438
NCD06,OUT035,838.3904571533203
FDW08,OUT045,1648.973388671875
NCU29,OUT017,2482.229217529297
NCE06,OUT013,2480.8832092285156
FDV52,OUT010,313.8362007141113
FDB02,OUT017,2930.2907104492188
NCR18,OUT045,707.4391174316406
FDK16,OUT049,1532.8976135253906
NCQ29,OUT010,625.1111602783203
FDZ01,OUT019,316.51279067993164
FDW27,OUT035,2542.8089294433594
FDD17,OUT018,3444.057861328125
FDW39,OUT013,2875.8306884765625
DRH59,OUT045,1067.9934692382812
FDS52,OUT013,1646.6589660644531
FDU40,OUT027,5361.37255859375
NCF54,OUT013,2837.1572875976562
FDH46,OUT045,1610.0751647949219
NCP14,OUT049,1709.0198974609375
FDH50,OUT049,3243.0323486328125
DRF15,OUT010,349.27245330810547
FDV27,OUT027,2408.605224609375
NCJ06,OUT049,1961.9627990722656
FDN02,OUT018,3233.9599609375
FDQ51,OUT049,811.5079345703125
FDQ07,OUT017,3862.445068359375
FDS45,OUT049,1763.3066101074219
NCJ06,OUT045,1920.3823547363281
FDD36,OUT035,2045.7048645019531
FDY25,OUT045,3094.6629638671875
FDU52,OUT046,2395.5316772460938
DRK47,OUT017,3915.2396850585938
NCL30,OUT017,2111.9859924316406
FDN22,OUT035,4054.1655883789062
NCF30,OUT027,3213.4845581054688
