Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY47,OUT019,298.37169046909395
FDI56,OUT049,1403.5251052633494
DRD01,OUT013,843.7939104456119
FDM22,OUT046,865.3915846420018
FDH33,OUT013,624.2036207950738
DRZ24,OUT013,1951.8209181759871
NCQ38,OUT046,1645.6806629423147
FDO16,OUT027,2270.3272840499467
FDU07,OUT027,3906.1979676170395
NCB07,OUT013,3044.422403753371
FDU48,OUT045,2048.9172532322495
NCM43,OUT045,2594.3204380065645
FDR31,OUT010,355.3610510048987
DRK49,OUT018,608.5667130911596
NCI30,OUT010,592.372284103279
DRD60,OUT017,3072.9180667774517
NCG19,OUT046,3865.939572476075
FDH12,OUT035,1649.6657404599882
FDM32,OUT035,1445.7926729927935
FDM27,OUT035,2507.294528000797
NCU53,OUT027,4215.089164788806
NCQ18,OUT046,1563.8270821627427
FDS10,OUT013,2945.3297065818683
FDB33,OUT027,4019.806561805111
FDI12,OUT013,1354.1207278145375
NCW42,OUT013,3680.117403898632
NCC06,OUT018,1921.1118937424571
FDW02,OUT017,2033.8893062989002
NCD43,OUT017,1649.9718196109154
FDM57,OUT018,1308.66817809524
FDA58,OUT017,3927.815879708104
FDK56,OUT046,3154.333763553683
FDP52,OUT045,3844.592486020995
FDW20,OUT018,1918.4867137135197
FDS52,OUT049,1617.608038891558
NCT29,OUT018,1910.208206394056
NCL54,OUT013,2905.923799302328
FDC05,OUT045,2985.559999312005
FDF34,OUT035,3048.894735043084
FDP03,OUT027,3281.7145116525635
FDD32,OUT010,193.88277474761185
FDZ10,OUT045,2047.7950266472672
FDZ40,OUT035,884.4633398669046
FDD51,OUT018,619.9052245322846
NCY30,OUT019,423.4069624310241
FDP58,OUT017,3664.5008158559613
FDV49,OUT017,4128.87015743251
FDY24,OUT019,138.35520677961458
NCO55,OUT017,1659.3077232643511
FDR13,OUT017,1921.3440901436393
FDS51,OUT017,1005.2105215454594
FDP26,OUT045,1651.5523423440632
NCB54,OUT027,3318.0265946547615
FDF32,OUT017,3012.5458290468587
FDN31,OUT018,2893.1978426033775
DRM48,OUT017,594.7277090248447
FDN20,OUT049,2741.0617032078508
DRL01,OUT046,3801.213521468736
FDV56,OUT049,1654.945275291752
DRH13,OUT027,2632.0369312012817
FDA03,OUT017,2524.32830940076
FDF47,OUT027,5913.202427046303
FDX32,OUT046,2522.662245293316
FDX57,OUT049,1533.9449502339698
NCA30,OUT045,3071.304271097015
FDO49,OUT013,756.460972634103
FDL04,OUT019,245.10595827258737
DRM48,OUT035,601.5654122508072
FDR16,OUT013,3637.1846996078
NCC19,OUT018,2916.78292746526
NCE42,OUT045,3865.790839995433
FDY24,OUT017,862.4251159499356
FDH19,OUT049,2818.5680545945797
FDJ46,OUT013,2875.107203032623
FDN45,OUT010,584.3283002954643
FDY08,OUT035,2047.9958561994565
FDZ37,OUT035,1367.261382126294
NCT30,OUT045,756.6490537932964
DRY23,OUT018,614.0815126286103
NCZ30,OUT018,1904.7666514543816
FDC44,OUT018,1810.5856667414864
FDB45,OUT035,1638.1819976366687
FDY04,OUT013,2572.414016262576
FDM27,OUT046,2620.7659704414364
FDZ43,OUT017,3976.2730318958475
FDT39,OUT019,358.1576385819919
NCC06,OUT019,295.3772269004149
FDL15,OUT027,3953.472580068678
FDL57,OUT017,4114.742421956231
FDU08,OUT046,1559.435763398034
FDK40,OUT017,4150.211065023891
FDQ12,OUT010,596.0166923413371
FDS48,OUT017,2497.523156035432
FDP09,OUT045,3602.499918612055
FDW21,OUT049,1575.2687589195434
FDY25,OUT035,3090.7639403185913
DRE13,OUT017,1373.4227609144305
FDV43,OUT019,99.73810772566246
FDD22,OUT045,1753.6405173818189
FDM46,OUT019,238.52331528029526
NCO30,OUT010,491.589063593661
FDM25,OUT046,2890.5469973204736
NCN41,OUT049,2048.8156745840915
FDU24,OUT045,1479.3743553502504
FDZ50,OUT046,3204.119272837067
FDP45,OUT013,4062.4168866059736
NCM54,OUT045,2030.6997519595543
FDW10,OUT019,443.0232274400486
FDP20,OUT017,2039.8434085136316
FDK32,OUT046,2504.885683106368
FDN52,OUT049,1368.921438392426
FDM58,OUT045,1729.643487890875
FDZ46,OUT027,3059.0181916736074
NCA18,OUT018,1824.5215964147976
FDD35,OUT046,2061.913426548098
NCK31,OUT035,760.2151837258696
FDI40,OUT027,2603.6140743021147
FDT50,OUT019,241.1958479618628
NCT06,OUT046,2602.4457988404674
FDT31,OUT035,3113.6514284462883
FDT45,OUT049,847.5005974745432
FDT13,OUT045,3124.728683607991
FDO50,OUT045,1401.8029573775154
NCU18,OUT010,291.0468247475882
NCR54,OUT049,3079.121370322551
NCO18,OUT018,2740.403163127868
FDU09,OUT045,862.4185861728866
FDT13,OUT018,2877.8037386015576
FDE09,OUT046,1758.7558551684572
NCK53,OUT019,251.26815753722371
FDG45,OUT049,3654.9066825341674
DRH15,OUT035,686.3215360130016
FDO21,OUT019,582.2282846842779
FDD14,OUT027,5080.691413997471
FDC09,OUT046,1645.8947267452907
FDH45,OUT027,1224.2113682732952
FDV32,OUT046,1061.613286376631
FDG12,OUT035,1970.847380759848
FDS32,OUT013,2077.102876326391
NCL55,OUT018,3516.972142112644
DRE01,OUT035,3996.6913426938736
DRE15,OUT049,1274.270572192136
NCL42,OUT045,3928.3512908688954
FDP31,OUT013,1027.994570259891
FDN33,OUT018,1438.4609415738007
FDZ59,OUT046,2561.186080794453
FDE45,OUT010,447.7967854095507
FDJ07,OUT013,1963.6458212670448
FDQ45,OUT018,2881.302421834047
FDM33,OUT027,5604.433546405931
FDO15,OUT010,172.38374867862214
FDM46,OUT013,1464.6081978785069
FDR03,OUT045,3311.636711403099
FDY49,OUT018,2565.722450751756
FDQ60,OUT045,1960.316793570406
FDW10,OUT049,2878.3844314433254
FDO51,OUT049,657.8546922893597
FDJ40,OUT018,1621.3482388264915
FDS20,OUT018,2900.196410682546
FDU45,OUT013,1809.1334948244225
FDV02,OUT035,2782.3760359483495
FDN09,OUT046,3947.0246059015303
NCM55,OUT027,5174.138323875843
FDN23,OUT018,2364.1228522948113
FDY31,OUT010,361.06956209658404
FDW03,OUT010,230.48755966097391
FDD14,OUT046,3124.5261579369753
FDV23,OUT017,2035.893612570579
DRI03,OUT045,2872.1305729012074
FDN13,OUT035,1562.400657590284
FDF45,OUT027,1536.2542703408812
FDU46,OUT035,1362.539998954434
FDB57,OUT049,3709.81634032279
FDV12,OUT049,1564.3431471645354
FDQ58,OUT013,2448.179838555564
NCA18,OUT017,1916.8449827953555
FDH52,OUT049,964.3002308527276
FDM24,OUT018,2315.4153471661866
NCP43,OUT027,4962.158272162073
NCO18,OUT019,428.5815694136939
FDM32,OUT017,1410.2596452010616
NCL07,OUT017,604.7013679199789
FDK03,OUT013,4093.028654995361
FDP59,OUT017,1637.3524942865492
FDQ24,OUT049,4094.1162040465215
FDQ16,OUT018,1616.3983946934466
FDU44,OUT013,2540.5424301522735
FDH28,OUT010,99.73810772566246
FDV28,OUT019,99.73810772566246
FDM22,OUT045,877.9344174764226
FDR56,OUT046,3064.952513524156
FDV39,OUT049,3064.027412716857
FDU37,OUT019,197.39522618931332
FDQ11,OUT010,595.3868661060399
FDX02,OUT045,3771.000193111276
NCS42,OUT018,1427.2957659579079
FDY57,OUT027,2557.7632710873627
FDB21,OUT049,3965.567823712314
FDE28,OUT017,3884.7389775306847
FDQ55,OUT017,1899.6116458824356
FDA48,OUT049,3758.396470727456
FDZ19,OUT045,2858.4372718642917
NCC43,OUT045,4062.183583368184
NCV18,OUT046,1343.1344201640877
NCA42,OUT018,2392.209652318963
FDY45,OUT046,4067.8344296450978
NCC30,OUT045,2976.608395915814
FDM57,OUT013,1354.199501871133
FDL09,OUT010,414.55307725099675
FDB09,OUT027,3281.0104911640797
FDT44,OUT035,1970.296915552144
NCT06,OUT027,4167.44733912342
FDX26,OUT049,3175.716935286081
FDK32,OUT013,2478.366114894325
DRA12,OUT046,2164.986901376184
FDO46,OUT010,473.85008299233516
FDE52,OUT013,1353.6707420240532
NCH42,OUT045,3888.621895830247
FDV08,OUT035,630.9841398471087
FDB47,OUT018,3337.2227159633426
FDC28,OUT010,247.37054095566802
FDD22,OUT046,1926.0610559433128
FDS07,OUT027,3145.775588629501
DRI13,OUT045,3661.344480086763
FDG32,OUT018,3309.998965580834
FDU14,OUT017,4069.338327357758
FDD28,OUT019,164.0785448320231
NCP41,OUT017,1668.9303965887739
FDS08,OUT049,2854.4563929988453
FDX47,OUT045,2516.66308045446
FDC53,OUT019,248.44161840150127
FDQ19,OUT035,4005.1252232646502
FDL14,OUT045,2473.9806810346704
FDM33,OUT019,578.0743062913876
FDA51,OUT045,1891.9873765834236
FDZ27,OUT018,745.5118653379558
FDT04,OUT046,624.2869574631989
DRC13,OUT049,2054.864270317218
FDR16,OUT027,5658.929069527857
FDQ03,OUT027,6175.602330343905
FDE38,OUT035,2690.606899665885
DRH23,OUT027,1455.5305568341648
FDT11,OUT019,484.19016855852124
FDD09,OUT035,3013.198007586425
FDR40,OUT045,1331.305072686625
FDX07,OUT017,3143.389953860487
FDR07,OUT035,1537.742994391641
FDA51,OUT017,1897.189065079341
FDT59,OUT019,592.0556770840684
FDF20,OUT017,3079.6464039645425
FDR13,OUT045,1902.576581251686
FDY26,OUT049,3623.596942852276
FDW04,OUT017,2044.0057147277585
FDK52,OUT017,3808.591089219405
FDN60,OUT049,2567.760785022536
FDM09,OUT019,414.95047922768106
FDP46,OUT049,1369.8772001557918
FDB50,OUT019,191.80928633089925
NCQ29,OUT049,4162.450358034965
FDP16,OUT027,6159.374838756004
FDX33,OUT018,2491.07290736063
FDP07,OUT010,514.4398407222515
FDN22,OUT046,4096.908498782827
FDF39,OUT049,4205.829159616942
FDS21,OUT017,985.8718543536252
NCM42,OUT013,1666.4677025525943
FDK50,OUT019,385.88262561365127
DRF13,OUT027,3911.22801512789
FDH35,OUT018,2466.044428522394
FDP60,OUT018,1524.9888865586965
DRJ49,OUT027,3322.197836704525
NCT42,OUT019,351.08589105277997
FDE38,OUT049,2685.681208920748
FDI04,OUT049,3014.518019798673
NCH54,OUT045,2574.1732108502465
FDT56,OUT049,873.4254507577937
DRD15,OUT018,3334.1101730500295
FDV58,OUT013,3041.4937595403517
FDP21,OUT049,3163.804172591351
FDH05,OUT013,3844.142663524969
FDR10,OUT027,4126.403730444805
NCP06,OUT045,2513.73885147819
FDF33,OUT049,1657.6175792325537
DRK37,OUT013,3139.897658390786
DRH49,OUT045,1321.3809084647185
FDT58,OUT013,2663.967871007167
FDD41,OUT018,1616.347758193819
FDP40,OUT018,1675.7055136944628
FDM51,OUT027,2604.103499469069
FDO45,OUT010,199.4716821574198
FDW33,OUT010,229.46851567738116
FDY24,OUT045,887.192690187954
FDB10,OUT010,592.076276733118
FDM40,OUT035,2110.5072972687194
NCI06,OUT017,3075.993537138031
FDW12,OUT019,333.5278696549474
FDX48,OUT027,3962.3808465206826
NCW05,OUT027,2626.948862316816
FDX27,OUT017,1503.7480262890929
DRM37,OUT045,3032.9440436679433
FDA38,OUT045,3959.0605023859544
FDR36,OUT046,623.6744924184056
FDZ45,OUT046,3070.3045814566885
FDG05,OUT017,2632.3371525992934
FDK28,OUT013,4224.4053294727855
FDV47,OUT045,1354.807329990962
FDN21,OUT045,2593.2421591925086
FDP20,OUT027,3308.2128718622757
FDI35,OUT045,3156.4482610208
DRY23,OUT013,628.2713414696375
FDA56,OUT017,2023.5336136099481
FDB09,OUT013,2037.512024584503
NCO26,OUT027,3175.5666181157694
FDQ49,OUT018,2388.788844972472
FDI52,OUT027,3258.1549642993696
FDZ44,OUT027,3186.749962875836
FDZ09,OUT018,2479.2263202554154
FDY03,OUT049,1910.0368642113317
NCG42,OUT017,2062.943594156527
DRI13,OUT027,5639.127161605232
FDQ32,OUT013,2061.19811385678
FDW16,OUT035,1397.0379328972397
FDU27,OUT046,755.7839279708604
FDR28,OUT010,380.9076847768727
FDQ49,OUT010,371.8643121671154
FDS37,OUT046,1942.255725340365
FDW26,OUT018,3303.4240500897477
FDX12,OUT018,3424.2328055740645
NCP06,OUT013,2480.990083832887
FDW45,OUT010,341.1119956174058
NCN30,OUT049,1496.4902543555258
FDN24,OUT049,847.6377616136928
NCL41,OUT027,1222.3220897120084
FDR02,OUT019,264.81301085881853
FDD09,OUT010,442.52607618946763
FDS33,OUT010,203.70652104410482
FDU22,OUT045,2011.3879466554831
FDI53,OUT013,2548.545782271875
DRH01,OUT049,2844.020396778124
FDX32,OUT013,2164.062550915241
NCP30,OUT018,604.0103130839655
FDB60,OUT045,3063.6871628311264
FDB14,OUT049,1454.9359180536462
NCP02,OUT035,861.8950910334853
FDJ10,OUT017,2064.8379957326274
FDG34,OUT046,1731.9106371534476
NCB18,OUT017,1366.8992413518881
FDM16,OUT049,1143.8028606151129
FDW25,OUT018,1315.409659180682
FDB35,OUT010,218.77334039548944
DRN11,OUT013,2180.346123051089
FDF41,OUT019,589.9968841212171
FDH16,OUT045,1370.6361898198375
NCQ50,OUT018,3273.6068389610773
DRH23,OUT018,840.1472133015147
DRJ37,OUT013,2467.403445134859
DRJ24,OUT027,5130.24289063166
FDY16,OUT035,3126.9335052834467
FDQ27,OUT045,1659.4215897041222
FDZ33,OUT045,2490.2815765120968
FDF29,OUT045,2062.0279094242424
FDA08,OUT049,2592.110395262128
FDG31,OUT046,1055.4884414737107
FDE34,OUT019,475.87739178288774
NCR30,OUT027,1698.4655398689881
FDV33,OUT035,4249.246953189714
DRZ24,OUT018,1905.969271046094
NCL54,OUT035,2892.726493867496
FDR12,OUT049,2877.5825396439986
NCC54,OUT046,3938.0906981590033
DRN59,OUT013,741.962004773224
FDX50,OUT019,264.57803760855023
FDV31,OUT027,4857.826429415808
NCA29,OUT027,4523.490630115616
FDW60,OUT049,2973.3531953623074
FDX08,OUT017,3152.5660335537937
DRD49,OUT013,3932.6057647338685
FDD33,OUT046,3868.161105062036
FDW35,OUT013,624.6055580196113
FDJ36,OUT017,1644.3388172360758
FDV51,OUT035,2664.401968204089
FDW36,OUT046,1656.3398251948017
FDH35,OUT046,2593.7603351111384
NCS30,OUT027,3334.773536197845
FDN49,OUT017,611.9139778392304
FDL08,OUT018,3439.3993731814144
FDI09,OUT013,3931.097230344447
FDP19,OUT018,1937.3805542676714
FDU21,OUT010,99.73810772566246
NCP41,OUT045,1655.8481543086755
FDY10,OUT013,1831.8884943654934
FDP12,OUT018,585.4192021964803
NCN26,OUT049,1941.606882836741
FDK44,OUT013,2832.7908489300735
FDC28,OUT049,1673.563086977913
FDJ41,OUT027,6173.751334278168
NCT29,OUT035,2031.7841734751046
NCH42,OUT019,588.157461502872
FDU60,OUT018,2564.9728217860984
FDS02,OUT045,3103.297204631602
FDC51,OUT046,2058.0483958865216
FDU03,OUT013,3110.414769034124
FDX39,OUT045,3670.0168010116518
NCY05,OUT010,99.73810772566246
NCL06,OUT027,6207.583557800279
FDD32,OUT035,1278.8275091624268
NCN41,OUT045,2020.8925672591417
NCX53,OUT049,2147.600429488485
FDU57,OUT019,357.3775033453186
FDQ23,OUT046,1659.1100985191906
FDQ52,OUT045,4089.1673510451196
FDC14,OUT045,621.9019952375131
FDY09,OUT035,2914.506534556409
FDQ28,OUT045,2523.2007910726907
FDV25,OUT046,3751.2704638502937
FDJ07,OUT035,1919.413482333493
DRB25,OUT049,1652.1614201086793
FDK52,OUT019,588.5210593124747
FDY52,OUT027,1636.3487834963876
FDB28,OUT046,2994.8091701927588
FDT36,OUT035,599.5046355598058
FDV25,OUT017,3788.540372337527
NCN07,OUT027,3336.8764748383114
FDC57,OUT017,3067.719563858849
FDQ03,OUT018,3375.3579883011557
FDU23,OUT017,2694.9045998963293
NCX41,OUT035,3612.1041897664854
NCD06,OUT035,753.8851407718712
FDW08,OUT045,1656.1149485430983
NCU29,OUT017,2473.267608624174
NCE06,OUT013,2503.7347142794056
FDV52,OUT010,265.5500713083056
FDB02,OUT017,2979.6212175547194
NCR18,OUT045,632.9708778872782
FDK16,OUT049,1499.7905120971334
NCQ29,OUT010,595.8193653840135
FDZ01,OUT019,251.13247428885276
FDW27,OUT035,2508.289735561082
FDD17,OUT018,3383.664990994028
FDW39,OUT013,2873.03904964788
DRH59,OUT045,1113.8073615482647
FDS52,OUT013,1638.0604164835927
FDU40,OUT027,5433.348478370177
NCF54,OUT013,2862.7953061821213
FDH46,OUT045,1651.2016337192945
NCP14,OUT049,1646.326823087541
FDH50,OUT049,3170.942165154858
DRF15,OUT010,360.79336990436894
FDV27,OUT027,2403.653465639812
NCJ06,OUT049,2034.8152710654413
FDN02,OUT018,3125.497892626002
FDQ51,OUT049,747.6945370956373
FDQ07,OUT017,3791.4003278140985
FDS45,OUT049,1659.4535124137763
NCJ06,OUT045,2019.158824449213
FDD36,OUT035,1931.8131883171181
FDY25,OUT045,3179.3448216530796
FDU52,OUT046,2478.554065732374
DRK47,OUT017,3878.8698530099027
NCL30,OUT017,2042.0799232081388
FDN22,OUT035,4120.4194081253445
NCF30,OUT027,3315.8952142277485
FDK03,OUT035,4147.550106429597
FDT45,OUT017,863.6809412055723
NCC54,OUT027,6141.070956561527
FDP08,OUT018,2837.0595879799803
FDU44,OUT046,2606.3101250498285
