Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCQ38,OUT046,1651.5675
FDO16,OUT027,2034.5623
FDU07,OUT027,3757.0837
NCB07,OUT013,2905.6636
FDU48,OUT045,1979.1844
NCM43,OUT045,2699.052
FDR31,OUT010,414.43414
DRK49,OUT018,481.7152
NCI30,OUT010,569.0998
DRD60,OUT017,3399.501
NCG19,OUT046,3626.8647
FDH12,OUT035,1716.4452
FDM32,OUT035,1486.7676
FDM27,OUT035,2572.4329
NCU53,OUT027,3799.4321
NCQ18,OUT046,1601.7163
FDS10,OUT013,2917.2466
FDB33,OUT027,4309.6807
FDI12,OUT013,1431.1191
NCW42,OUT013,3528.7263
NCC06,OUT018,1819.2391
FDW02,OUT017,2430.746
NCD43,OUT017,1757.5914
FDM57,OUT018,974.5126
FDA58,OUT017,3612.2356
FDK56,OUT046,3036.5679
FDP52,OUT045,3880.2666
FDW20,OUT018,1771.1556
FDS52,OUT049,1617.4836
NCT29,OUT018,1728.3398
NCL54,OUT013,2986.058
FDC05,OUT045,2891.1865
FDF34,OUT035,2953.2312
FDP03,OUT027,3130.9824
FDD32,OUT010,214.0073
FDZ10,OUT045,2031.5474
FDZ40,OUT035,900.45764
FDD51,OUT018,515.42896
NCY30,OUT019,418.8178
FDP58,OUT017,3360.4695
FDV49,OUT017,4220.5513
FDY24,OUT019,185.49585
NCO55,OUT017,1742.3888
FDR13,OUT017,1963.1554
FDS51,OUT017,1009.85516
FDP26,OUT045,1608.2284
NCB54,OUT027,3421.7947
FDF32,OUT017,3465.3013
FDN31,OUT018,2706.2402
DRM48,OUT017,678.065
FDN20,OUT049,2817.103
DRL01,OUT046,3881.361
FDV56,OUT049,1687.0228
DRH13,OUT027,2551.8643
FDA03,OUT017,2477.9084
FDF47,OUT027,6923.9004
FDX32,OUT046,2520.332
FDX57,OUT049,1557.9261
NCA30,OUT045,2805.927
FDO49,OUT013,730.9858
FDL04,OUT019,234.09683
DRM48,OUT035,649.03894
FDR16,OUT013,3725.8113
NCC19,OUT018,2764.9106
NCE42,OUT045,3123.928
FDY24,OUT017,1059.8834
FDH19,OUT049,2827.3354
FDJ46,OUT013,2705.0112
FDN45,OUT010,576.97095
FDY08,OUT035,2245.34
FDZ37,OUT035,1485.4054
NCT30,OUT045,756.42096
DRY23,OUT018,521.36224
NCZ30,OUT018,1838.341
FDC44,OUT018,1651.2892
FDB45,OUT035,1657.6499
FDY04,OUT013,2480.1104
FDM27,OUT046,2672.1304
FDZ43,OUT017,4027.2756
FDT39,OUT019,344.44733
NCC06,OUT019,279.64035
FDL15,OUT027,3998.4392
FDL57,OUT017,4747.107
FDU08,OUT046,1613.0132
FDK40,OUT017,4180.69
FDQ12,OUT010,493.21518
FDS48,OUT017,2596.1802
FDP09,OUT045,3641.3345
FDW21,OUT049,1670.9835
FDY25,OUT035,3299.1895
DRE13,OUT017,1472.2244
FDV43,OUT019,103.78388
FDD22,OUT045,1711.1412
FDM46,OUT019,290.45016
NCO30,OUT010,541.11334
FDM25,OUT046,2825.2573
NCN41,OUT049,2093.0293
FDU24,OUT045,1515.5095
FDZ50,OUT046,3231.2544
FDP45,OUT013,4018.3079
NCM54,OUT045,2064.7837
FDW10,OUT019,371.904
FDP20,OUT017,2010.8068
FDK32,OUT046,2498.933
FDN52,OUT049,1430.8018
FDM58,OUT045,1740.35
FDZ46,OUT027,3081.6887
NCA18,OUT018,1547.6765
FDD35,OUT046,2090.168
NCK31,OUT035,853.5056
FDI40,OUT027,2719.9895
FDT50,OUT019,231.85677
NCT06,OUT046,2616.3425
FDT31,OUT035,3051.5938
FDT45,OUT049,823.99664
FDT13,OUT045,3109.7048
FDO50,OUT045,1400.1652
NCU18,OUT010,320.9255
NCR54,OUT049,3315.7913
NCO18,OUT018,2613.3884
FDU09,OUT045,861.47217
FDT13,OUT018,2808.022
FDE09,OUT046,1754.8595
NCK53,OUT019,294.8437
FDG45,OUT049,3987.4167
DRH15,OUT035,698.7355
FDO21,OUT019,278.15262
FDD14,OUT027,5720.5825
FDC09,OUT046,1702.2877
FDH45,OUT027,1091.8154
FDV32,OUT046,1092.8196
FDG12,OUT035,2053.3066
FDS32,OUT013,2179.8608
NCL55,OUT018,3218.337
DRE01,OUT035,4055.5168
DRE15,OUT049,1282.8971
NCL42,OUT045,4047.7192
FDP31,OUT013,894.47003
FDN33,OUT018,1371.0682
FDZ59,OUT046,2636.8855
FDE45,OUT010,428.00308
FDJ07,OUT013,1880.5215
FDQ45,OUT018,2436.632
FDM33,OUT027,5329.2656
FDO15,OUT010,191.64786
FDM46,OUT013,1539.6327
FDR03,OUT045,3367.2017
FDY49,OUT018,2378.1177
FDQ60,OUT045,1839.2104
FDW10,OUT049,2447.7634
FDO51,OUT049,698.5212
FDJ40,OUT018,1445.0858
FDS20,OUT018,2851.712
FDU45,OUT013,1873.2379
FDV02,OUT035,2872.654
FDN09,OUT046,3888.2444
NCM55,OUT027,5179.252
FDN23,OUT018,2252.8398
FDY31,OUT010,365.88208
FDW03,OUT010,302.26132
FDD14,OUT046,2926.058
FDV23,OUT017,2097.4075
DRI03,OUT045,2683.303
FDN13,OUT035,1456.1221
FDF45,OUT027,1693.6458
FDU46,OUT035,1484.266
FDB57,OUT049,3761.596
FDV12,OUT049,1614.8104
FDQ58,OUT013,2240.1604
NCA18,OUT017,1860.6443
FDH52,OUT049,981.5531
FDM24,OUT018,2133.6978
NCP43,OUT027,4680.931
NCO18,OUT019,301.2711
FDM32,OUT017,1429.6526
NCL07,OUT017,635.84924
FDK03,OUT013,4249.289
FDP59,OUT017,1427.9247
FDQ24,OUT049,4190.516
FDQ16,OUT018,1475.8397
FDU44,OUT013,2650.6936
FDH28,OUT010,114.60574
FDV28,OUT019,102.98725
FDM22,OUT045,867.66693
FDR56,OUT046,3088.0266
FDV39,OUT049,3065.3452
FDU37,OUT019,236.07388
FDQ11,OUT010,667.6953
FDX02,OUT045,3813.5168
NCS42,OUT018,1276.9456
FDY57,OUT027,2636.623
FDB21,OUT049,4167.527
FDE28,OUT017,3813.8286
FDQ55,OUT017,2093.9424
FDA48,OUT049,3698.8357
FDZ19,OUT045,2538.954
NCC43,OUT045,3546.108
NCV18,OUT046,1443.9861
NCA42,OUT018,2475.689
FDY45,OUT046,3763.2468
NCC30,OUT045,2700.6992
FDM57,OUT013,1266.3032
FDL09,OUT010,367.3577
FDB09,OUT027,3339.1077
FDT44,OUT035,1924.7991
NCT06,OUT027,4226.765
FDX26,OUT049,3374.5364
FDK32,OUT013,2504.2876
DRA12,OUT046,2141.9854
FDO46,OUT010,507.93802
FDE52,OUT013,1361.1871
NCH42,OUT045,3977.957
FDV08,OUT035,720.93695
FDB47,OUT018,3229.06
FDC28,OUT010,245.889
FDD22,OUT046,1880.9508
FDS07,OUT027,3179.671
DRI13,OUT045,3396.3125
FDG32,OUT018,3395.1858
FDU14,OUT017,4518.2603
FDD28,OUT019,170.94165
NCP41,OUT017,1778.0691
FDS08,OUT049,2719.7068
FDX47,OUT045,2512.9277
FDC53,OUT019,190.53757
FDQ19,OUT035,4240.2666
FDL14,OUT045,2252.968
FDM33,OUT019,558.48065
FDA51,OUT045,1901.4354
FDZ27,OUT018,581.52026
FDT04,OUT046,647.43585
DRC13,OUT049,2000.5565
FDR16,OUT027,5629.8047
FDQ03,OUT027,6104.048
FDE38,OUT035,2698.8923
DRH23,OUT027,1784.7957
FDT11,OUT019,568.7037
FDD09,OUT035,3551.6897
FDR40,OUT045,1331.8878
FDX07,OUT017,3324.9648
FDR07,OUT035,1447.2968
FDA51,OUT017,1998.4827
FDT59,OUT019,688.7029
FDF20,OUT017,3227.752
FDR13,OUT045,1808.2408
FDY26,OUT049,3942.55
FDW04,OUT017,2144.8577
FDK52,OUT017,4101.049
FDN60,OUT049,2658.1084
FDM09,OUT019,485.0216
FDP46,OUT049,1395.5348
FDB50,OUT019,216.06737
NCQ29,OUT049,3899.1724
FDP16,OUT027,6705.633
FDX33,OUT018,2368.143
FDP07,OUT010,433.7153
FDN22,OUT046,3853.399
FDF39,OUT049,4652.092
FDS21,OUT017,997.7562
NCM42,OUT013,1653.939
FDK50,OUT019,309.80136
DRF13,OUT027,3721.6553
FDH35,OUT018,2285.051
FDP60,OUT018,1312.4349
DRJ49,OUT027,3277.998
NCT42,OUT019,332.405
FDE38,OUT049,2720.0027
FDI04,OUT049,3272.8433
NCH54,OUT045,2637.5994
FDT56,OUT049,929.8107
DRD15,OUT018,3054.4858
FDV58,OUT013,2608.8767
FDP21,OUT049,3602.4058
FDH05,OUT013,3646.6606
FDR10,OUT027,4320.5107
NCP06,OUT045,2163.4224
FDF33,OUT049,1718.4823
DRK37,OUT013,3634.175
DRH49,OUT045,1264.6145
FDT58,OUT013,2634.4143
FDD41,OUT018,1512.4568
FDP40,OUT018,1718.5321
FDM51,OUT027,2526.1562
FDO45,OUT010,175.95422
FDW33,OUT010,260.77402
FDY24,OUT045,1008.086
FDB10,OUT010,464.41458
FDM40,OUT035,2193.902
NCI06,OUT017,3095.5496
FDW12,OUT019,386.03333
FDX48,OUT027,4185.873
NCW05,OUT027,2671.4937
FDX27,OUT017,1505.5183
DRM37,OUT045,3127.4146
FDA38,OUT045,3050.5454
FDR36,OUT046,693.86346
FDZ45,OUT046,3120.0862
FDG05,OUT017,2557.6252
FDK28,OUT013,4973.746
FDV47,OUT045,1277.9441
FDN21,OUT045,2483.2446
FDP20,OUT027,3019.8152
FDI35,OUT045,3113.9192
DRY23,OUT013,691.96094
FDA56,OUT017,2282.2717
FDB09,OUT013,1997.0942
NCO26,OUT027,3046.9666
FDQ49,OUT018,2215.6978
FDI52,OUT027,3181.8713
FDZ44,OUT027,2969.2217
FDZ09,OUT018,2426.5557
FDY03,OUT049,1926.8414
NCG42,OUT017,2172.165
DRI13,OUT027,5430.832
FDQ32,OUT013,2080.9001
FDW16,OUT035,1497.6729
FDU27,OUT046,756.8205
FDR28,OUT010,467.16986
FDQ49,OUT010,438.81265
FDS37,OUT046,1881.9515
FDW26,OUT018,2974.7332
FDX12,OUT018,3637.195
NCP06,OUT013,2318.477
FDW45,OUT010,372.9673
NCN30,OUT049,1529.2235
FDN24,OUT049,845.21313
NCL41,OUT027,1022.0695
FDR02,OUT019,285.5304
FDD09,OUT010,524.86426
FDS33,OUT010,214.38078
FDU22,OUT045,1932.9478
FDI53,OUT013,2518.654
DRH01,OUT049,2835.2234
FDX32,OUT013,2305.0176
NCP30,OUT018,515.252
FDB60,OUT045,2920.6855
FDB14,OUT049,1466.314
NCP02,OUT035,973.96497
FDJ10,OUT017,2221.8674
FDG34,OUT046,1756.7311
NCB18,OUT017,1370.0083
FDM16,OUT049,1202.7539
FDW25,OUT018,1242.0079
FDB35,OUT010,240.49728
DRN11,OUT013,2139.2275
FDF41,OUT019,611.9719
FDH16,OUT045,1320.6464
NCQ50,OUT018,2957.6814
DRH23,OUT018,734.52985
DRJ37,OUT013,2329.5293
DRJ24,OUT027,5061.38
FDY16,OUT035,3284.3142
FDQ27,OUT045,1904.794
FDZ33,OUT045,2262.256
FDF29,OUT045,2164.7847
FDA08,OUT049,2633.3901
FDG31,OUT046,1006.32635
FDE34,OUT019,508.9413
NCR30,OUT027,2046.219
FDV33,OUT035,4221.638
DRZ24,OUT018,1764.7924
NCL54,OUT035,2960.6318
FDR12,OUT049,3039.2134
NCC54,OUT046,3776.5696
DRN59,OUT013,714.4376
FDX50,OUT019,270.56552
FDV31,OUT027,5080.981
NCA29,OUT027,4802.516
FDW60,OUT049,2765.8123
FDX08,OUT017,3480.7722
DRD49,OUT013,3836.4202
FDD33,OUT046,3561.412
FDW35,OUT013,629.6106
FDJ36,OUT017,1714.4414
FDV51,OUT035,3034.3567
FDW36,OUT046,1628.8441
FDH35,OUT046,2563.2896
NCS30,OUT027,2995.6575
FDN49,OUT017,651.8105
FDL08,OUT018,3210.3704
FDI09,OUT013,3913.9202
FDP19,OUT018,1862.2249
FDU21,OUT010,56.067127
NCP41,OUT045,1592.0292
FDY10,OUT013,1805.7942
FDP12,OUT018,405.33316
NCN26,OUT049,1909.3065
FDK44,OUT013,2735.6528
FDC28,OUT049,1651.5494
FDJ41,OUT027,6062.3896
NCT29,OUT035,2148.1694
NCH42,OUT019,525.4554
FDU60,OUT018,2456.3928
FDS02,OUT045,3119.8638
FDC51,OUT046,2085.159
FDU03,OUT013,3202.8975
FDX39,OUT045,3657.5183
NCY05,OUT010,99.94601
NCL06,OUT027,6242.067
FDD32,OUT035,1323.5443
NCN41,OUT045,1974.581
NCX53,OUT049,2343.3179
FDU57,OUT019,380.69467
FDQ23,OUT046,1780.4633
FDQ52,OUT045,4559.481
FDC14,OUT045,653.6955
FDY09,OUT035,3211.3982
FDQ28,OUT045,2535.034
FDV25,OUT046,4501.7183
FDJ07,OUT035,1994.8064
DRB25,OUT049,1670.5497
FDK52,OUT019,514.999
FDY52,OUT027,1741.2666
FDB28,OUT046,3086.6477
FDT36,OUT035,620.59985
FDV25,OUT017,4253.0576
NCN07,OUT027,3438.298
FDC57,OUT017,3260.0474
FDQ03,OUT018,2928.892
FDU23,OUT017,2909.9924
NCX41,OUT035,3515.1672
NCD06,OUT035,776.99744
FDW08,OUT045,1658.2396
NCU29,OUT017,2596.7683
NCE06,OUT013,2261.9087
FDV52,OUT010,261.13165
FDB02,OUT017,2931.2856
NCR18,OUT045,626.2948
FDK16,OUT049,1578.6128
NCQ29,OUT010,597.9574
FDZ01,OUT019,259.33878
FDW27,OUT035,2310.6792
FDD17,OUT018,3185.5007
FDW39,OUT013,2920.8267
DRH59,OUT045,1087.8678
FDS52,OUT013,1656.8402
FDU40,OUT027,6493.8857
NCF54,OUT013,2807.1897
FDH46,OUT045,1606.5653
NCP14,OUT049,1709.5741
FDH50,OUT049,3333.9167
DRF15,OUT010,323.96646
FDV27,OUT027,2511.8281
NCJ06,OUT049,2078.1018
FDN02,OUT018,3158.8542
FDQ51,OUT049,769.05444
FDQ07,OUT017,3984.9514
FDS45,OUT049,1983.4725
NCJ06,OUT045,2016.9978
FDD36,OUT035,2156.795
FDY25,OUT045,3034.0693
FDU52,OUT046,2305.086
DRK47,OUT017,3856.526
NCL30,OUT017,2134.596
FDN22,OUT035,4050.2322
NCF30,OUT027,3301.595
FDK03,OUT035,4606.5225
FDT45,OUT017,847.8561
NCC54,OUT027,6092.877
FDP08,OUT018,2982.082
FDU44,OUT046,2655.9119
DRG39,OUT035,878.69403
FDU32,OUT049,2068.8677
FDY27,OUT049,2942.2139
NCP54,OUT013,2104.9307
NCZ41,OUT049,2039.331
DRL49,OUT013,2293.6772
FDI05,OUT018,1154.1768
FDY56,OUT045,4038.246
DRC13,OUT013,1913.785
NCV29,OUT017,3035.909
FDR24,OUT049,1358.7406
FDZ34,OUT018,2752.1233
FDP37,OUT035,2113.4312
FDX08,OUT027,5243.123
FDS57,OUT045,2149.7908
NCG18,OUT049,1772.9974
FDK25,OUT018,2551.816
FDH53,OUT049,1303.3859
DRI59,OUT018,3306.8557
FDA52,OUT046,2765.1445
FDT20,OUT010,79.44861
FDE36,OUT019,847.74994
FDI24,OUT017,3023.113
FDB28,OUT018,2766.2114
FDV11,OUT017,2856.378
FDP01,OUT046,2386.899
FDD34,OUT027,3967.216
FDJ50,OUT027,1339.9465
FDZ44,OUT013,1854.7701
DRO59,OUT035,1188.5228
DRB48,OUT045,699.0777
FDR21,OUT018,2572.955
NCE42,OUT010,1103.851
FDO23,OUT046,1443.556
NCE30,OUT018,3332.1724
FDQ22,OUT035,727.07666
FDY01,OUT045,1856.6353
FDS08,OUT017,2505.8914
FDG28,OUT018,2900.6165
FDQ51,OUT018,594.02875
FDB05,OUT017,4477.71
FDO56,OUT049,1893.4171
FDE02,OUT018,1326.2368
FDN45,OUT017,3813.037
FDS09,OUT013,769.31775
NCA54,OUT018,2726.1414
FDP09,OUT010,402.76813
FDC53,OUT045,1446.7588
NCM55,OUT017,3297.6023
FDL09,OUT018,2430.907
FDA11,OUT019,211.9618
FDA50,OUT045,1465.547
FDC23,OUT017,3223.293
FDE22,OUT049,2609.5623
FDD23,OUT046,3103.1802
NCA29,OUT049,3107.1199
FDK38,OUT046,2415.0076
DRC13,OUT046,1962.0802
NCP43,OUT049,2980.3662
FDX28,OUT049,1594.254
FDF08,OUT049,1423.9524
FDZ33,OUT046,2316.074
FDD10,OUT049,2793.878
FDO58,OUT017,2603.9253
FDI50,OUT017,4139.096
FDO58,OUT045,2632.4714
FDX08,OUT013,3250.0364
NCK17,OUT010,68.8131
FDF39,OUT035,4812.589
FDU45,OUT010,277.687
NCJ18,OUT018,1709.2837
DRC27,OUT019,380.60138
DRC25,OUT035,1437.3702
FDU59,OUT035,2230.5754
FDU28,OUT035,3116.1948
NCP30,OUT046,665.9443
FDB39,OUT018,673.42975
FDE41,OUT013,1359.9796
DRH11,OUT010,154.32562
FDA58,OUT045,3452.5115
FDU50,OUT046,1858.2814
FDM34,OUT013,2062.2937
FDM44,OUT027,2618.5732
FDR39,OUT045,2928.012
FDM25,OUT045,2695.5132
FDQ49,OUT049,2473.987
DRH25,OUT018,683.5567
FDM09,OUT027,4530.6597
FDL44,OUT019,459.15894
NCR42,OUT018,433.1429
DRL59,OUT046,839.2453
FDX43,OUT013,2467.3054
DRK47,OUT010,560.0455
FDU48,OUT018,1703.6327
FDY12,OUT045,754.8777
NCN43,OUT018,1735.2592
NCM55,OUT018,2701.5679
FDQ21,OUT027,3130.04
FDX13,OUT035,4157.4404
NCK30,OUT027,6059.665
FDG20,OUT049,2864.0122
DRG27,OUT017,684.49567
FDY14,OUT018,3963.4194
FDP59,OUT035,1510.1716
FDU60,OUT017,2773.4233
NCC18,OUT019,464.20303
DRJ39,OUT017,3738.7986
FDS07,OUT049,1984.1393
FDM08,OUT027,5688.9316
FDP51,OUT045,2061.7927
FDU16,OUT035,1330.9307
FDH12,OUT013,1681.5461
DRE48,OUT010,535.33246
NCL42,OUT027,6263.01
FDR21,OUT045,2715.4214
NCW29,OUT035,2385.0332
FDO11,OUT013,4654.539
NCM31,OUT049,2343.8547
FDV35,OUT019,384.55386
FDF58,OUT017,1020.4274
NCE43,OUT049,2940.438
FDA02,OUT035,2674.3237
DRL37,OUT010,130.1153
FDR24,OUT018,1188.8799
FDW59,OUT049,1351.5065
FDS22,OUT049,737.54755
FDW24,OUT017,790.7413
FDU24,OUT035,1619.3638
FDA21,OUT027,5502.783
FDH58,OUT027,3109.7908
FDW36,OUT018,1377.9806
FDI45,OUT027,4976.8423
FDU01,OUT018,2648.7458
FDF35,OUT027,2719.2644
FDU43,OUT019,381.6113
FDE24,OUT019,358.85895
