Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRP47,OUT019,578.9011306762695
FDA14,OUT013,2210.3973388671875
DRC24,OUT035,2381.9456481933594
FDW21,OUT018,1295.1202239990234
NCH29,OUT046,1500.8502197265625
FDU58,OUT013,2732.1015625
FDY27,OUT017,2587.0234985351562
FDV56,OUT035,1642.4703979492188
FDT59,OUT046,3413.6783447265625
FDB23,OUT046,3072.5687866210938
FDR49,OUT045,693.5008544921875
FDB03,OUT010,570.8703155517578
FDN39,OUT045,2328.4462890625
FDX02,OUT027,5414.333740234375
FDQ16,OUT027,2516.4327087402344
FDU35,OUT018,1227.929672241211
NCT29,OUT013,1740.8002319335938
FDZ27,OUT046,666.9530029296875
FDN57,OUT017,1982.7870788574219
FDA03,OUT018,1880.6206665039062
FDZ36,OUT045,2776.07568359375
NCU05,OUT013,996.1093292236328
FDT39,OUT018,1763.4698181152344
FDK60,OUT017,1365.1616516113281
FDZ25,OUT017,2723.3886108398438
FDG12,OUT046,1862.5747680664062
DRB01,OUT019,386.44715118408203
NCC43,OUT027,5716.179443359375
FDX13,OUT019,495.52640533447266
FDM22,OUT049,766.7145385742188
FDJ03,OUT027,1216.518569946289
FDU14,OUT018,3137.04931640625
FDB33,OUT010,357.18335723876953
FDP27,OUT046,2851.8878784179688
FDO38,OUT010,154.12631797790527
FDE28,OUT027,5751.7633056640625
FDO27,OUT035,1453.7019958496094
DRL23,OUT027,2492.7190856933594
FDS28,OUT046,793.7688140869141
FDX24,OUT013,1192.380126953125
FDZ02,OUT035,1404.6626892089844
FDL46,OUT045,1409.18701171875
FDS60,OUT027,3799.5218505859375
NCO06,OUT017,408.9899673461914
FDO16,OUT035,1301.975082397461
FDC60,OUT049,1366.3054656982422
FDA48,OUT018,2951.0682373046875
FDZ36,OUT027,4219.7154541015625
FDK27,OUT045,1678.90185546875
FDW23,OUT018,391.2893829345703
FDM14,OUT018,1380.7325134277344
FDM14,OUT013,1528.5214233398438
FDW60,OUT018,2324.376678466797
FDE21,OUT013,1641.6883239746094
NCM42,OUT035,1593.3958129882812
FDY59,OUT010,179.77383422851562
DRI49,OUT049,1212.1241302490234
FDT28,OUT019,295.0002899169922
FDQ22,OUT018,374.68189239501953
FDR60,OUT049,1076.7023620605469
FDC50,OUT019,219.50754928588867
FDV24,OUT013,2139.6843872070312
DRF48,OUT010,471.1925964355469
FDQ47,OUT046,604.3948745727539
DRN36,OUT049,1422.8947448730469
NCY06,OUT035,1996.3296203613281
FDE52,OUT035,1304.8721160888672
NCB54,OUT045,1686.3240051269531
NCF31,OUT035,2324.0184326171875
FDJ08,OUT027,4710.7493896484375
NCC07,OUT017,1522.8350830078125
NCD19,OUT027,1417.08642578125
FDL46,OUT049,1712.3038635253906
FDM20,OUT045,3650.1927490234375
NCI06,OUT010,367.67407989501953
DRM11,OUT035,4197.4642333984375
NCH07,OUT018,2056.4766540527344
FDS23,OUT013,1822.2664489746094
FDO49,OUT018,547.8937225341797
FDS35,OUT049,981.6624298095703
DRK39,OUT045,1199.4000091552734
DRI39,OUT049,836.2823944091797
FDV04,OUT017,2313.2583923339844
NCN14,OUT035,2730.1047973632812
FDH08,OUT013,3402.9373779296875
FDS20,OUT046,2684.325927734375
FDV40,OUT049,1115.18505859375
FDZ48,OUT010,215.90087890625
FDS24,OUT027,2098.4568481445312
FDK44,OUT049,2600.5223388671875
FDS48,OUT045,2151.8094482421875
FDK26,OUT010,514.3354034423828
FDD23,OUT045,2720.8714599609375
NCH54,OUT017,2489.581298828125
NCP14,OUT010,206.34839630126953
FDM60,OUT010,74.19787216186523
FDV24,OUT017,2137.2464904785156
FDH08,OUT018,2562.4005432128906
FDS12,OUT027,3215.7416381835938
FDR39,OUT027,4735.296569824219
FDP12,OUT027,851.5708618164062
DRF60,OUT027,5532.36083984375
FDC09,OUT035,1628.9305419921875
FDF50,OUT018,2734.572265625
FDG28,OUT035,3762.6058349609375
NCE19,OUT017,825.9292144775391
NCM53,OUT010,200.91718292236328
NCN18,OUT049,1630.1158752441406
FDF32,OUT035,3018.9359130859375
FDF11,OUT013,3526.0717163085938
DRI59,OUT049,3553.404052734375
NCG54,OUT035,2722.5013427734375
FDM44,OUT046,1521.8966064453125
FDT57,OUT018,2849.3325805664062
FDV24,OUT046,2160.2910766601562
FDI50,OUT019,474.27308654785156
FDS09,OUT035,765.8397216796875
NCC31,OUT027,3468.9500732421875
FDQ07,OUT019,453.7395477294922
FDC22,OUT017,2979.279541015625
FDZ56,OUT046,2525.296661376953
FDZ40,OUT019,147.56564331054688
FDS46,OUT027,2853.439208984375
DRD24,OUT045,1844.5665893554688
FDV45,OUT017,2983.3605346679688
FDL26,OUT045,2118.906524658203
FDA56,OUT018,1543.6101989746094
FDN27,OUT046,1507.1056823730469
FDM20,OUT049,4107.971984863281
FDO16,OUT017,1327.7986145019531
FDL03,OUT035,3019.6778564453125
FDE58,OUT046,1655.06201171875
FDI02,OUT027,2828.2178955078125
NCC55,OUT019,63.36162185668945
FDR03,OUT018,2690.4808959960938
FDB14,OUT017,1362.8392333984375
FDR45,OUT013,3585.4876708984375
NCN07,OUT017,1854.7568664550781
FDM51,OUT019,213.92301177978516
FDT52,OUT027,5712.1668701171875
FDL26,OUT046,2149.1875610351562
NCZ42,OUT046,3191.5660400390625
DRI47,OUT019,312.7674217224121
FDW40,OUT013,1961.73486328125
FDN34,OUT046,2513.4829711914062
FDS01,OUT035,2711.3583374023438
NCG55,OUT045,1663.4875793457031
FDC11,OUT035,1223.0203247070312
FDX35,OUT018,2694.0953369140625
NCB06,OUT046,2315.6422424316406
FDR09,OUT019,485.5099105834961
FDC53,OUT017,1372.2604064941406
FDY45,OUT013,3794.1119384765625
FDA22,OUT010,294.28662872314453
FDE02,OUT035,1440.0461730957031
FDW21,OUT045,1517.3412780761719
FDV34,OUT046,1068.9599151611328
FDS59,OUT049,1613.7536315917969
NCW17,OUT017,1975.6950073242188
NCK54,OUT046,1742.8132019042969
FDG17,OUT019,448.5318603515625
FDG35,OUT017,2547.6256408691406
FDD08,OUT010,73.65601348876953
NCO07,OUT017,3293.0042114257812
FDJ10,OUT010,230.32167053222656
FDW36,OUT017,1435.1380310058594
FDW21,OUT010,193.41221618652344
FDY19,OUT017,1773.2122802734375
DRE03,OUT013,623.4455642700195
NCC55,OUT049,571.8162002563477
FDH52,OUT010,132.2653350830078
FDO09,OUT017,3941.8935546875
FDU43,OUT045,3172.1202392578125
FDX09,OUT010,361.26395416259766
FDH40,OUT019,188.3572120666504
FDW58,OUT017,1515.4490661621094
FDC47,OUT017,3530.5338134765625
NCR41,OUT035,1416.3051147460938
DRG49,OUT035,3659.3470458984375
FDC52,OUT027,3676.4288940429688
FDY13,OUT046,1110.2579498291016
FDY35,OUT013,580.0629348754883
FDI35,OUT017,3137.2988891601562
NCU18,OUT049,2071.2946166992188
FDY33,OUT018,2079.548370361328
FDC15,OUT027,3847.2713623046875
FDU01,OUT049,3058.3346557617188
NCU42,OUT046,2527.054901123047
NCV29,OUT018,2132.4102478027344
NCY30,OUT017,3114.1054077148438
FDQ46,OUT049,1678.3795471191406
FDG58,OUT027,3662.9583129882812
FDK33,OUT017,3294.2056884765625
NCD07,OUT045,1550.1825866699219
NCX29,OUT027,3543.24267578125
NCT42,OUT013,2143.989288330078
DRN59,OUT035,716.6119232177734
FDI44,OUT035,1194.0042419433594
FDA45,OUT049,1934.20849609375
FDP31,OUT045,806.9021606445312
FDY01,OUT046,1668.8593139648438
FDT09,OUT018,1501.9926452636719
DRH03,OUT027,2388.514373779297
FDA36,OUT018,2199.229217529297
NCF31,OUT017,2244.4776000976562
FDG14,OUT049,2294.676055908203
FDG28,OUT027,5660.147216796875
FDU14,OUT049,3848.1500854492188
FDY47,OUT019,256.1109962463379
FDI56,OUT049,1322.650634765625
DRD01,OUT013,728.2147674560547
FDM22,OUT046,810.1913299560547
FDH33,OUT013,598.7848205566406
DRZ24,OUT013,1771.0868225097656
NCQ38,OUT046,1479.2644958496094
FDO16,OUT027,2095.673858642578
FDU07,OUT027,3639.6093139648438
NCB07,OUT013,2710.67333984375
FDU48,OUT045,1626.5827026367188
NCM43,OUT045,2335.1063537597656
FDR31,OUT010,251.1273536682129
DRK49,OUT018,388.6488952636719
NCI30,OUT010,528.3383026123047
DRD60,OUT017,2894.5308227539062
NCG19,OUT046,3192.5578002929688
FDH12,OUT035,1543.8377685546875
FDM32,OUT035,1331.7839050292969
FDM27,OUT035,2483.8258666992188
NCU53,OUT027,3588.23486328125
NCQ18,OUT046,1418.335693359375
FDS10,OUT013,2572.1790161132812
FDB33,OUT027,3855.4375610351562
FDI12,OUT013,1190.6563720703125
NCW42,OUT013,3127.8013305664062
NCC06,OUT018,1564.9682312011719
FDW02,OUT017,2016.9290161132812
NCD43,OUT017,1535.5515441894531
FDM57,OUT018,988.9080810546875
FDA58,OUT017,3440.521240234375
FDK56,OUT046,2731.285400390625
FDP52,OUT045,3284.6366577148438
FDW20,OUT018,1532.3689575195312
FDS52,OUT049,1505.5642395019531
NCT29,OUT018,1479.3104858398438
NCL54,OUT013,2613.9378662109375
FDC05,OUT045,2646.367919921875
FDF34,OUT035,2868.3504028320312
FDP03,OUT027,2965.7715454101562
FDD32,OUT010,165.29589653015137
FDZ10,OUT045,1776.7453918457031
FDZ40,OUT035,817.2339782714844
FDD51,OUT018,425.6635971069336
NCY30,OUT019,372.7349395751953
FDP58,OUT017,3205.97119140625
FDV49,OUT017,4110.199890136719
FDY24,OUT019,127.97766876220703
NCO55,OUT017,1542.8652038574219
FDR13,OUT017,1750.854248046875
FDS51,OUT017,917.7484588623047
FDP26,OUT045,1423.2374572753906
NCB54,OUT027,3040.406982421875
FDF32,OUT017,2911.3773803710938
FDN31,OUT018,2378.9273986816406
DRM48,OUT017,586.4842758178711
FDN20,OUT049,2612.4938354492188
DRL01,OUT046,3324.6046142578125
FDV56,OUT049,1561.78173828125
DRH13,OUT027,2569.7996520996094
FDA03,OUT017,2255.7456970214844
FDF47,OUT027,5074.006530761719
FDX32,OUT046,2223.6130981445312
FDX57,OUT049,1422.4917907714844
NCA30,OUT045,2627.03955078125
FDO49,OUT013,630.6182556152344
FDL04,OUT019,216.2128677368164
DRM48,OUT035,597.4210891723633
FDR16,OUT013,3294.8203735351562
NCC19,OUT018,2463.5542907714844
NCE42,OUT045,2718.9630432128906
FDY24,OUT017,877.4692535400391
FDH19,OUT049,2578.0819702148438
FDJ46,OUT013,2472.8851318359375
FDN45,OUT010,492.6314010620117
FDY08,OUT035,2196.4007263183594
FDZ37,OUT035,1293.1176147460938
NCT30,OUT045,698.3660278320312
DRY23,OUT018,418.0774917602539
NCZ30,OUT018,1595.5272521972656
FDC44,OUT018,1478.1513061523438
FDB45,OUT035,1418.246337890625
FDY04,OUT013,2366.7955322265625
FDM27,OUT046,2458.299560546875
FDZ43,OUT017,3624.6175537109375
FDT39,OUT019,331.71604919433594
NCC06,OUT019,261.23419189453125
FDL15,OUT027,3681.8823852539062
FDL57,OUT017,3930.5323486328125
FDU08,OUT046,1375.5689392089844
FDK40,OUT017,4224.309997558594
FDQ12,OUT010,496.1803970336914
FDS48,OUT017,2215.8334045410156
FDP09,OUT045,2859.36181640625
FDW21,OUT049,1501.4204406738281
FDY25,OUT035,2977.3110961914062
DRE13,OUT017,1265.6270141601562
FDV43,OUT019,78.63700675964355
FDD22,OUT045,1535.3828430175781
FDM46,OUT019,208.55649948120117
NCO30,OUT010,475.4257583618164
FDM25,OUT046,2402.5394287109375
NCN41,OUT049,1880.0272521972656
FDU24,OUT045,1332.9262084960938
FDZ50,OUT046,2806.886962890625
FDP45,OUT013,3683.5001220703125
NCM54,OUT045,1754.7216186523438
FDW10,OUT019,349.5240478515625
FDP20,OUT017,1894.9051208496094
FDK32,OUT046,2239.230926513672
FDN52,OUT049,1223.0807189941406
FDM58,OUT045,1556.4406127929688
FDZ46,OUT027,2752.356689453125
NCA18,OUT018,1422.6082153320312
FDD35,OUT046,1897.8207397460938
NCK31,OUT035,690.4223480224609
FDI40,OUT027,2531.172607421875
FDT50,OUT019,199.1072654724121
NCT06,OUT046,2378.0503845214844
FDT31,OUT035,2970.5537719726562
FDT45,OUT049,755.7367858886719
FDT13,OUT045,2779.8934326171875
FDO50,OUT045,1261.0765380859375
NCU18,OUT010,275.89746475219727
NCR54,OUT049,2939.970703125
NCO18,OUT018,2221.9493103027344
FDU09,OUT045,783.4889373779297
FDT13,OUT018,2464.2263793945312
FDE09,OUT046,1598.3309936523438
NCK53,OUT019,228.4389762878418
FDG45,OUT049,3309.4320678710938
DRH15,OUT035,694.3451538085938
FDO21,OUT019,445.72769927978516
FDD14,OUT027,4872.5408935546875
FDC09,OUT046,1535.1285705566406
FDH45,OUT027,978.0023651123047
FDV32,OUT046,1001.2223663330078
FDG12,OUT035,1809.3963317871094
FDS32,OUT013,1891.6743774414062
NCL55,OUT018,3037.7466430664062
DRE01,OUT035,3710.579833984375
DRE15,OUT049,1129.686752319336
NCL42,OUT045,3312.4221801757812
FDP31,OUT013,750.9597473144531
FDN33,OUT018,1174.831527709961
FDZ59,OUT046,2469.8666076660156
FDE45,OUT010,361.75672912597656
FDJ07,OUT013,1607.7647399902344
FDQ45,OUT018,2261.9942626953125
FDM33,OUT027,5390.529541015625
FDO15,OUT010,156.93026161193848
FDM46,OUT013,1369.835693359375
FDR03,OUT045,3004.671875
FDY49,OUT018,2116.667694091797
FDQ60,OUT045,1633.9252624511719
FDW10,OUT049,2203.732940673828
FDO51,OUT049,649.9923477172852
FDJ40,OUT018,1302.914321899414
FDS20,OUT018,2379.303955078125
FDU45,OUT013,1668.0466613769531
FDV02,OUT035,2649.6983947753906
FDN09,OUT046,3336.3233032226562
NCM55,OUT027,4818.1507568359375
FDN23,OUT018,1848.5626525878906
FDY31,OUT010,258.9940490722656
FDW03,OUT010,227.83151626586914
FDD14,OUT046,2653.9715576171875
FDV23,OUT017,1877.3781127929688
DRI03,OUT045,2530.5150146484375
FDN13,OUT035,1323.8000946044922
FDF45,OUT027,1533.6883544921875
FDU46,OUT035,1294.8752136230469
FDB57,OUT049,3520.2988891601562
FDV12,OUT049,1440.4145202636719
FDQ58,OUT013,2062.2510986328125
NCA18,OUT017,1681.1154174804688
FDH52,OUT049,862.5378723144531
FDM24,OUT018,1872.6044921875
NCP43,OUT027,4559.8070068359375
NCO18,OUT019,374.1793441772461
FDM32,OUT017,1294.2426300048828
NCL07,OUT017,573.1345901489258
FDK03,OUT013,3677.7529907226562
FDP59,OUT017,1303.3687438964844
FDQ24,OUT049,3876.1546020507812
FDQ16,OUT018,1283.0904541015625
FDU44,OUT013,2318.6842346191406
FDH28,OUT010,70.2285509109497
FDV28,OUT019,71.48362827301025
FDM22,OUT045,774.8194427490234
FDR56,OUT046,2763.2406616210938
FDV39,OUT049,2883.6388549804688
FDU37,OUT019,187.90587997436523
FDQ11,OUT010,631.1204299926758
FDX02,OUT045,3076.320068359375
NCS42,OUT018,1164.6851959228516
FDY57,OUT027,2487.8346252441406
FDB21,OUT049,3546.9514770507812
FDE28,OUT017,3690.7701416015625
FDQ55,OUT017,1870.0685424804688
FDA48,OUT049,3521.3423461914062
FDZ19,OUT045,2330.889373779297
NCC43,OUT045,3145.6082153320312
NCV18,OUT046,1284.5436248779297
NCA42,OUT018,2073.9183654785156
FDY45,OUT046,3456.0543823242188
NCC30,OUT045,2575.2393188476562
FDM57,OUT013,1130.486557006836
FDL09,OUT010,339.56110763549805
FDB09,OUT027,2959.5484008789062
FDT44,OUT035,1762.0236206054688
NCT06,OUT027,4065.2344970703125
FDX26,OUT049,2976.3536987304688
FDK32,OUT013,2257.1663513183594
DRA12,OUT046,1994.6571350097656
FDO46,OUT010,411.65885162353516
FDE52,OUT013,1136.4449157714844
NCH42,OUT045,3148.4169311523438
FDV08,OUT035,624.770263671875
FDB47,OUT018,2671.7671508789062
FDC28,OUT010,205.96240997314453
FDD22,OUT046,1645.919189453125
FDS07,OUT027,2927.898193359375
DRI13,OUT045,3103.689208984375
FDG32,OUT018,2879.3706665039062
FDU14,OUT017,3842.04833984375
FDD28,OUT019,140.22187042236328
NCP41,OUT017,1643.227783203125
FDS08,OUT049,2351.9342651367188
FDX47,OUT045,2201.1907958984375
FDC53,OUT019,199.12593460083008
FDQ19,OUT035,3391.3760986328125
FDL14,OUT045,2069.5637817382812
FDM33,OUT019,471.6748275756836
FDA51,OUT045,1679.7734680175781
FDZ27,OUT018,543.1165771484375
FDT04,OUT046,602.9109344482422
DRC13,OUT049,1880.8111877441406
FDR16,OUT027,5015.5428466796875
FDQ03,OUT027,5445.932922363281
FDE38,OUT035,2527.2935180664062
DRH23,OUT027,1527.1735229492188
FDT11,OUT019,470.913330078125
FDD09,OUT035,3040.4697875976562
FDR40,OUT045,1182.3215942382812
FDX07,OUT017,3236.6976318359375
FDR07,OUT035,1251.8191833496094
FDA51,OUT017,1799.7438354492188
FDT59,OUT019,552.4715347290039
FDF20,OUT017,2966.2564086914062
FDR13,OUT045,1538.59619140625
FDY26,OUT049,3289.5908203125
FDW04,OUT017,1847.9943237304688
FDK52,OUT017,3532.8870849609375
FDN60,OUT049,2398.6620483398438
FDM09,OUT019,365.63951873779297
FDP46,OUT049,1295.8392486572266
FDB50,OUT019,192.41378021240234
NCQ29,OUT049,3657.5076293945312
FDP16,OUT027,5671.66162109375
FDX33,OUT018,2146.3594665527344
FDP07,OUT010,459.9871292114258
FDN22,OUT046,3337.99609375
FDF39,OUT049,4225.051940917969
FDS21,OUT017,848.4107208251953
NCM42,OUT013,1424.913330078125
FDK50,OUT019,317.5910530090332
DRF13,OUT027,3623.021240234375
FDH35,OUT018,2081.6083984375
FDP60,OUT018,1153.6438293457031
DRJ49,OUT027,3003.8084106445312
NCT42,OUT019,281.5566062927246
FDE38,OUT049,2471.634307861328
FDI04,OUT049,2947.0263671875
NCH54,OUT045,2250.5560302734375
FDT56,OUT049,850.4198455810547
DRD15,OUT018,2686.2698364257812
FDV58,OUT013,2425.2482299804688
FDP21,OUT049,3106.6328125
FDH05,OUT013,3503.7802734375
FDR10,OUT027,4027.9108276367188
NCP06,OUT045,1957.4339294433594
FDF33,OUT049,1580.8383483886719
DRK37,OUT013,2964.2041015625
DRH49,OUT045,1180.6572875976562
FDT58,OUT013,2406.4959716796875
FDD41,OUT018,1272.4640045166016
FDP40,OUT018,1424.7728576660156
FDM51,OUT027,2514.602264404297
FDO45,OUT010,150.3307113647461
FDW33,OUT010,199.93389129638672
FDY24,OUT045,893.7678985595703
FDB10,OUT010,490.1746597290039
FDM40,OUT035,2134.689727783203
NCI06,OUT017,2830.2650146484375
FDW12,OUT019,273.09988021850586
FDX48,OUT027,3693.330322265625
NCW05,OUT027,2528.22607421875
FDX27,OUT017,1338.262451171875
DRM37,OUT045,2702.9837646484375
FDA38,OUT045,2584.9890747070312
FDR36,OUT046,642.0800323486328
FDZ45,OUT046,2756.6016845703125
FDG05,OUT017,2404.7196655273438
FDK28,OUT013,3967.8746948242188
FDV47,OUT045,1188.0976257324219
FDN21,OUT045,2144.0492553710938
FDP20,OUT027,3007.9113159179688
FDI35,OUT045,2831.3357543945312
DRY23,OUT013,620.8764572143555
FDA56,OUT017,1994.1342163085938
FDB09,OUT013,1643.8303833007812
NCO26,OUT027,2853.8052368164062
FDQ49,OUT018,2005.8449401855469
FDI52,OUT027,2853.6055908203125
FDZ44,OUT027,2858.79736328125
FDZ09,OUT018,2214.6197814941406
FDY03,OUT049,1753.0037841796875
NCG42,OUT017,1896.9625549316406
DRI13,OUT027,5575.3763427734375
FDQ32,OUT013,1837.8010559082031
FDW16,OUT035,1341.9005737304688
FDU27,OUT046,720.6417846679688
FDR28,OUT010,328.280330657959
FDQ49,OUT010,322.8877182006836
FDS37,OUT046,1667.2467346191406
FDW26,OUT018,2588.484161376953
FDX12,OUT018,3112.5266723632812
NCP06,OUT013,2078.072235107422
FDW45,OUT010,260.0486030578613
NCN30,OUT049,1412.8097534179688
FDN24,OUT049,773.4993591308594
NCL41,OUT027,838.4030456542969
FDR02,OUT019,233.53987884521484
FDD09,OUT010,379.89158630371094
FDS33,OUT010,169.83373260498047
FDU22,OUT045,1687.3858337402344
FDI53,OUT013,2321.3841247558594
DRH01,OUT049,2564.67724609375
FDX32,OUT013,2105.998809814453
NCP30,OUT018,393.58960723876953
FDB60,OUT045,2594.545684814453
FDB14,OUT049,1389.668701171875
NCP02,OUT035,865.2971954345703
FDJ10,OUT017,2075.9620361328125
FDG34,OUT046,1584.8019409179688
NCB18,OUT017,1274.4033203125
FDM16,OUT049,1116.978775024414
FDW25,OUT018,1159.5180206298828
FDB35,OUT010,184.0893440246582
DRN11,OUT013,2074.5650024414062
FDF41,OUT019,538.5085525512695
FDH16,OUT045,1198.5869598388672
NCQ50,OUT018,2781.67919921875
DRH23,OUT018,687.8968887329102
DRJ37,OUT013,2073.754364013672
DRJ24,OUT027,4474.217041015625
FDY16,OUT035,2965.8861694335938
FDQ27,OUT045,1626.3506469726562
FDZ33,OUT045,2092.120635986328
FDF29,OUT045,1834.8357238769531
FDA08,OUT049,2397.165313720703
FDG31,OUT046,943.2779083251953
FDE34,OUT019,418.8216094970703
NCR30,OUT027,1592.7060241699219
FDV33,OUT035,3983.4603271484375
DRZ24,OUT018,1537.4911499023438
NCL54,OUT035,2777.62060546875
FDR12,OUT049,2652.708770751953
NCC54,OUT046,3394.79443359375
DRN59,OUT013,644.3333892822266
FDX50,OUT019,214.13624954223633
FDV31,OUT027,4362.8656005859375
NCA29,OUT027,4284.2119140625
FDW60,OUT049,2701.1123046875
FDX08,OUT017,3136.53564453125
DRD49,OUT013,3485.7940063476562
FDD33,OUT046,3315.8032836914062
FDW35,OUT013,549.7690582275391
FDJ36,OUT017,1465.8587036132812
FDV51,OUT035,2646.543212890625
FDW36,OUT046,1398.4479064941406
FDH35,OUT046,2279.7356872558594
NCS30,OUT027,2874.0255126953125
FDN49,OUT017,537.6542510986328
FDL08,OUT018,2818.204345703125
FDI09,OUT013,3570.0034790039062
FDP19,OUT018,1606.0978393554688
FDU21,OUT010,54.914835929870605
NCP41,OUT045,1435.6461791992188
FDY10,OUT013,1647.8696594238281
FDP12,OUT018,379.22344970703125
NCN26,OUT049,1755.6812438964844
FDK44,OUT013,2557.2193908691406
FDC28,OUT049,1490.8970642089844
FDJ41,OUT027,5930.28173828125
NCT29,OUT035,1913.3556213378906
NCH42,OUT019,416.88238525390625
FDU60,OUT018,2128.428009033203
FDS02,OUT045,2758.9088134765625
FDC51,OUT046,1826.6325988769531
FDU03,OUT013,2809.3671875
FDX39,OUT045,3090.4327392578125
NCY05,OUT010,68.60793209075928
NCL06,OUT027,5889.2919921875
FDD32,OUT035,1219.9332885742188
NCN41,OUT045,1701.7576293945312
NCX53,OUT049,2100.2794189453125
FDU57,OUT019,320.4173049926758
FDQ23,OUT046,1505.800537109375
FDQ52,OUT045,3606.9815063476562
FDC14,OUT045,573.031982421875
FDY09,OUT035,2774.0896606445312
FDQ28,OUT045,2151.6128845214844
FDV25,OUT046,3421.6215209960938
FDJ07,OUT035,1804.2003173828125
DRB25,OUT049,1502.1114807128906
FDK52,OUT019,534.8490753173828
FDY52,OUT027,1580.00830078125
FDB28,OUT046,2569.65234375
FDT36,OUT035,591.2162246704102
FDV25,OUT017,3526.3432006835938
NCN07,OUT027,3002.2002563476562
FDC57,OUT017,2871.9553833007812
FDQ03,OUT018,2871.5363159179688
FDU23,OUT017,2700.044189453125
NCX41,OUT035,3440.8365478515625
NCD06,OUT035,748.6523742675781
FDW08,OUT045,1468.3928833007812
NCU29,OUT017,2343.9214477539062
NCE06,OUT013,2266.778350830078
FDV52,OUT010,231.2999610900879
FDB02,OUT017,2737.3076171875
NCR18,OUT045,584.3185195922852
FDK16,OUT049,1350.1286926269531
NCQ29,OUT010,589.2595443725586
FDZ01,OUT019,204.49101638793945
FDW27,OUT035,2250.547882080078
FDD17,OUT018,2913.53515625
FDW39,OUT013,2505.3951110839844
DRH59,OUT045,1005.9982452392578
FDS52,OUT013,1430.4314880371094
FDU40,OUT027,4602.706604003906
NCF54,OUT013,2561.5213928222656
FDH46,OUT045,1405.9706115722656
NCP14,OUT049,1569.4818420410156
FDH50,OUT049,3096.2353515625
DRF15,OUT010,301.2174835205078
FDV27,OUT027,2298.1541748046875
NCJ06,OUT049,1879.7021484375
FDN02,OUT018,2739.482177734375
FDQ51,OUT049,734.8238067626953
FDQ07,OUT017,3471.4346923828125
FDS45,OUT049,1699.6147155761719
NCJ06,OUT045,1727.9146423339844
FDD36,OUT035,1869.4996032714844
FDY25,OUT045,2758.4174194335938
FDU52,OUT046,2060.2027282714844
DRK47,OUT017,3468.5215454101562
NCL30,OUT017,1936.4432983398438
FDN22,OUT035,3706.8950805664062
NCF30,OUT027,3089.8309936523438
