Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCW42,OUT045,3407.726864830542
NCX06,OUT049,3102.150384419643
FDC37,OUT027,2734.9220318779317
FDZ14,OUT018,1744.240518298789
DRG49,OUT049,4189.183878157948
NCG06,OUT045,3728.337333426656
DRC36,OUT045,2724.359371507019
FDV21,OUT019,289.55206591690455
FDB53,OUT046,2439.8927793296743
DRP47,OUT019,716.0100867586561
FDA14,OUT013,2439.8574829524737
DRC24,OUT035,2578.329730689546
FDW21,OUT018,1433.008185648709
NCH29,OUT046,1608.7864777739699
FDU58,OUT013,3106.406193131064
FDY27,OUT017,2918.4407605638885
FDV56,OUT035,1860.997617854553
FDT59,OUT046,3936.9354580683407
FDB23,OUT046,3467.037668384377
FDR49,OUT045,733.3379055063108
FDB03,OUT010,675.0551329490745
FDN39,OUT045,2541.5787354430286
FDX02,OUT027,5892.666237660192
FDQ16,OUT027,2665.41700936787
FDU35,OUT018,1382.5176419144245
NCT29,OUT013,2006.8484267959934
FDZ27,OUT046,764.950200641397
FDN57,OUT017,2258.67246854606
FDA03,OUT018,2102.3092723257996
FDZ36,OUT045,3037.347459613412
NCU05,OUT013,1249.9108820546285
FDT39,OUT018,2087.719184104961
FDK60,OUT017,1551.2077280507765
FDZ25,OUT017,2888.573332722817
FDG12,OUT046,2036.1295923545135
DRB01,OUT019,419.9413435915333
NCC43,OUT027,6336.924850931617
FDX13,OUT019,708.3359204157633
FDM22,OUT049,847.1537847562075
FDJ03,OUT027,1357.3503253317754
FDU14,OUT018,3586.120932952551
FDB33,OUT010,440.06840940057
FDP27,OUT046,3121.0016164696835
FDO38,OUT010,238.36657755349177
FDE28,OUT027,6368.775127127875
FDO27,OUT035,1605.1568034436905
DRL23,OUT027,2680.675138889653
FDS28,OUT046,873.9178546407961
FDX24,OUT013,1420.9145832014744
FDZ02,OUT035,1647.4562570256792
FDL46,OUT045,1732.917579842166
FDS60,OUT027,4782.6238800799
NCO06,OUT017,648.057137316718
FDO16,OUT035,1407.0902287481697
FDC60,OUT049,1450.5400434874307
FDA48,OUT018,3279.1011562666636
FDZ36,OUT027,4865.157085791312
FDK27,OUT045,1904.6391245276052
FDW23,OUT018,569.4944824789173
FDM14,OUT018,1541.0174980132022
FDM14,OUT013,1729.2449936174821
FDW60,OUT018,2629.2127814795613
FDE21,OUT013,1891.6597846316877
NCM42,OUT035,1774.8298327014897
FDY59,OUT010,240.6466307409077
DRI49,OUT049,1312.2416024122012
FDT28,OUT019,366.38100240672804
FDQ22,OUT018,571.0992818288047
FDR60,OUT049,1264.2443258660523
FDC50,OUT019,255.10011315273255
FDV24,OUT013,2359.6364140795804
DRF48,OUT010,541.2535244742851
FDQ47,OUT046,696.908724367329
DRN36,OUT049,1562.1796556717632
NCY06,OUT035,2198.325173794741
FDE52,OUT035,1514.6919776683737
NCB54,OUT045,1951.4665196438623
NCF31,OUT035,2561.741851512752
FDJ08,OUT027,5201.2877998687
NCC07,OUT017,1692.6198046561385
NCD19,OUT027,1587.5186868972057
FDL46,OUT049,1918.9777280336366
FDM20,OUT045,4264.8220958423235
NCI06,OUT010,429.01605158384393
DRM11,OUT035,4540.881485705398
NCH07,OUT018,2312.5668928802825
FDS23,OUT013,1998.7659637126258
FDO49,OUT018,660.8126164948646
FDS35,OUT049,1012.9096032491656
DRK39,OUT045,1280.207240846345
DRI39,OUT049,902.5871876666146
FDV04,OUT017,2585.6282715594066
NCN14,OUT035,3075.9386470055633
FDH08,OUT013,3963.2746451673547
FDS20,OUT046,3051.7834739436894
FDV40,OUT049,1223.365619074412
FDZ48,OUT010,292.0010835294231
FDS24,OUT027,2355.9139463378456
FDK44,OUT049,2943.2475658229996
FDS48,OUT045,2395.681732210665
FDK26,OUT010,590.9744520274845
FDD23,OUT045,3142.0856839459293
NCH54,OUT017,2738.7891631300404
NCP14,OUT010,291.7254034275756
FDM60,OUT010,61.27180227719836
FDV24,OUT017,2374.3566195831913
FDH08,OUT018,3188.485858931576
FDS12,OUT027,3332.31109127282
FDR39,OUT027,5030.644331615005
FDP12,OUT027,1105.190862715143
DRF60,OUT027,5970.73837414112
FDC09,OUT035,1766.6027347919899
FDF50,OUT018,2873.610317900319
FDG28,OUT035,4186.175201354442
NCE19,OUT017,905.0430149280056
NCM53,OUT010,282.67152923374397
NCN18,OUT049,1846.3420143649032
FDF32,OUT035,3354.1503401877026
FDF11,OUT013,3918.114855882931
DRI59,OUT049,3890.054406433259
NCG54,OUT035,2884.440678481613
FDM44,OUT046,1660.428590121959
FDT57,OUT018,3379.1003108920145
FDV24,OUT046,2368.2459349800874
FDI50,OUT019,644.8931950188742
FDS09,OUT035,833.7643858007257
NCC31,OUT027,3783.005766388682
FDQ07,OUT019,568.9875599525475
FDC22,OUT017,3244.1205446416416
FDZ56,OUT046,2733.676072062251
FDZ40,OUT019,113.16543173554182
FDS46,OUT027,3018.247805824434
DRD24,OUT045,2095.2492277313268
FDV45,OUT017,3283.201384677575
FDL26,OUT045,2395.5006475030686
FDA56,OUT018,1800.0643352396366
FDN27,OUT046,1706.4084906080066
FDM20,OUT049,4625.43273480734
FDO16,OUT017,1403.556756744957
FDL03,OUT035,3230.888774777728
FDE58,OUT046,1846.4430596968887
FDI02,OUT027,2966.4719436315945
NCC55,OUT019,43.038375616944634
FDR03,OUT018,3152.8834053924734
FDB14,OUT017,1492.093780874445
FDR45,OUT013,3974.6881271555803
NCN07,OUT017,2112.063030464025
FDM51,OUT019,258.9796894153602
FDT52,OUT027,6145.193131718661
FDL26,OUT046,2407.50972290022
NCZ42,OUT046,3688.902604288567
DRI47,OUT019,371.7327654556426
FDW40,OUT013,2188.1350697045464
FDN34,OUT046,2757.16586133092
FDS01,OUT035,3063.47763426716
NCG55,OUT045,1837.8783503608724
FDC11,OUT035,1439.7432741727655
FDX35,OUT018,3034.560509665808
NCB06,OUT046,2562.0909763726677
FDR09,OUT019,631.357073321138
FDC53,OUT017,1599.608367601677
FDY45,OUT013,4189.09052155226
FDA22,OUT010,479.5418199633327
FDE02,OUT035,1613.676826761423
FDW21,OUT045,1625.7168487764932
FDV34,OUT046,1205.4411558924726
FDS59,OUT049,1773.3571895646985
NCW17,OUT017,2165.7241815365455
NCK54,OUT046,1916.9938818621126
FDG17,OUT019,778.5542994952657
FDG35,OUT017,2918.0279698251766
FDD08,OUT010,36.980181231120014
NCO07,OUT017,3758.7191374720273
FDJ10,OUT010,314.8300986750098
FDW36,OUT017,1700.4385863410855
FDW21,OUT010,309.7416671502153
FDY19,OUT017,1936.4149335475722
DRE03,OUT013,746.0553739179642
NCC55,OUT049,669.8972837772969
FDH52,OUT010,152.7291170261651
FDO09,OUT017,4292.502550375109
FDU43,OUT045,3628.4628326064285
FDX09,OUT010,391.46675339364685
FDH40,OUT019,238.07220599613112
FDW58,OUT017,1687.7532194288663
FDC47,OUT017,3941.605066870481
NCR41,OUT035,1601.0230172624827
DRG49,OUT035,4159.894650881686
FDC52,OUT027,3892.0047636706395
FDY13,OUT046,1187.4798117356343
FDY35,OUT013,692.6337842487945
FDI35,OUT017,3420.571841348538
NCU18,OUT049,2308.528574380898
FDY33,OUT018,2356.2177796089027
FDC15,OUT027,4076.0758651942906
FDU01,OUT049,3192.089630797125
NCU42,OUT046,2740.4928587403597
NCV29,OUT018,2529.6741869013167
NCY30,OUT017,3237.5740482559336
FDQ46,OUT049,1892.2601088904298
FDG58,OUT027,3935.760638730929
FDK33,OUT017,3678.183817437015
NCD07,OUT045,1818.0260969225315
NCX29,OUT027,3806.2135118948145
NCT42,OUT013,2397.0523059770853
DRN59,OUT035,774.2572877131017
FDI44,OUT035,1345.0498862292518
FDA45,OUT049,2664.650886949949
FDP31,OUT045,847.3667622740745
FDY01,OUT046,1861.629885636457
FDT09,OUT018,1797.7286124741108
DRH03,OUT027,2548.321910970289
FDA36,OUT018,2593.6456655347647
NCF31,OUT017,2516.727713232391
FDG14,OUT049,2534.6793811270304
FDG28,OUT027,6123.641696799028
FDU14,OUT049,4230.937161315272
FDY47,OUT019,308.0092777877248
FDI56,OUT049,1498.0108751099417
DRD01,OUT013,835.9560361876304
FDM22,OUT046,884.3522022484556
FDH33,OUT013,687.8183015517941
DRZ24,OUT013,2075.8221879692464
NCQ38,OUT046,1639.9477084731432
FDO16,OUT027,2206.4762493407343
FDU07,OUT027,3885.6753690712376
NCB07,OUT013,3017.0327123317184
FDU48,OUT045,1921.1749319078986
NCM43,OUT045,2550.7465439379966
FDR31,OUT010,331.14037022679645
DRK49,OUT018,568.5335738022145
NCI30,OUT010,598.3317260048041
DRD60,OUT017,3180.1335655904
NCG19,OUT046,3607.648918866942
FDH12,OUT035,1758.3747279612999
FDM32,OUT035,1564.0103185694823
FDM27,OUT035,2626.8652856063013
NCU53,OUT027,3927.8930320792533
NCQ18,OUT046,1583.9933565286274
FDS10,OUT013,2871.799852226569
FDB33,OUT027,4087.3594172070193
FDI12,OUT013,1379.9375137453453
NCW42,OUT013,3573.702609664726
NCC06,OUT018,1742.8273491695213
FDW02,OUT017,2146.141076232144
NCD43,OUT017,1765.4523290957382
FDM57,OUT018,1111.4280515442229
FDA58,OUT017,3799.038579418911
FDK56,OUT046,3068.048704823277
FDP52,OUT045,3713.6587702179386
FDW20,OUT018,1745.4843874090607
FDS52,OUT049,1682.3530301635838
NCT29,OUT018,1664.3495335879818
NCL54,OUT013,2934.155596614506
FDC05,OUT045,3008.683917589431
FDF34,OUT035,3240.0891973379107
FDP03,OUT027,3132.494776611238
FDD32,OUT010,273.6086352092242
FDZ10,OUT045,1996.2262584903601
FDZ40,OUT035,908.388614692454
FDD51,OUT018,568.4655918089086
NCY30,OUT019,433.2060813470506
FDP58,OUT017,3627.467189014481
FDV49,OUT017,4383.793054597643
FDY24,OUT019,167.73894906247978
NCO55,OUT017,1720.595648547598
FDR13,OUT017,1967.2336702861494
FDS51,OUT017,973.6676564253885
FDP26,OUT045,1617.7036160308826
NCB54,OUT027,3280.9326936993716
FDF32,OUT017,3280.624846912726
FDN31,OUT018,2780.446214551893
DRM48,OUT017,665.3656802904187
FDN20,OUT049,2797.803054155234
DRL01,OUT046,3759.7208906687993
FDV56,OUT049,1768.501431598545
DRH13,OUT027,2793.273544489042
FDA03,OUT017,2480.7074226997847
FDF47,OUT027,5826.249073957446
FDX32,OUT046,2458.5358660636293
FDX57,OUT049,1581.8976441652346
NCA30,OUT045,2881.2416772059096
FDO49,OUT013,746.4890377450422
FDL04,OUT019,270.11881668847013
DRM48,OUT035,675.8494039290663
FDR16,OUT013,3685.506506876451
NCC19,OUT018,2747.860902563448
NCE42,OUT045,3416.9599558905707
FDY24,OUT017,997.4951764936206
FDH19,OUT049,2895.973181250143
FDJ46,OUT013,2855.88792678213
FDN45,OUT010,527.2224579491009
FDY08,OUT035,2381.405184388995
FDZ37,OUT035,1494.309472037407
NCT30,OUT045,731.8888464763961
DRY23,OUT018,573.3228723109642
NCZ30,OUT018,1739.6803303571612
FDC44,OUT018,1632.3699184988157
FDB45,OUT035,1652.7766007747564
FDY04,OUT013,2604.0477079868606
FDM27,OUT046,2592.266410602828
FDZ43,OUT017,3997.39672476797
FDT39,OUT019,350.46985857324245
NCC06,OUT019,306.1299617855236
FDL15,OUT027,3885.4381360918887
FDL57,OUT017,4323.877995020068
FDU08,OUT046,1597.114542198009
FDK40,OUT017,4505.5736852249265
FDQ12,OUT010,667.4945619753643
FDS48,OUT017,2478.846399211437
FDP09,OUT045,3278.296276015586
FDW21,OUT049,1654.1422408316034
FDY25,OUT035,3233.5791185485787
DRE13,OUT017,1380.26459667646
FDV43,OUT019,63.73582185133523
FDD22,OUT045,1740.1568187333055
FDM46,OUT019,240.65570860347606
NCO30,OUT010,481.03733002368995
FDM25,OUT046,2758.5350585314404
NCN41,OUT049,2052.6166469808595
FDU24,OUT045,1487.708699427986
FDZ50,OUT046,3081.6486000658133
FDP45,OUT013,4113.196222069105
NCM54,OUT045,1930.697126961578
FDW10,OUT019,291.4272895848779
FDP20,OUT017,2111.354334034019
FDK32,OUT046,2466.0316043145285
FDN52,OUT049,1432.2843712089768
FDM58,OUT045,1732.3025861573874
FDZ46,OUT027,2958.6456921992985
NCA18,OUT018,1631.5554730660854
FDD35,OUT046,2108.5744961146856
NCK31,OUT035,802.5932766497756
FDI40,OUT027,2700.7125779568005
FDT50,OUT019,267.9559512201185
NCT06,OUT046,2614.8381948222304
FDT31,OUT035,3189.9071737876966
FDT45,OUT049,851.9212471634258
FDT13,OUT045,3045.8492587106916
FDO50,OUT045,1375.6955658028858
NCU18,OUT010,330.853524682732
NCR54,OUT049,3240.4597898097377
NCO18,OUT018,2585.19807688548
FDU09,OUT045,862.5758965462226
FDT13,OUT018,2827.706228088743
FDE09,OUT046,1822.0041193397524
NCK53,OUT019,266.00232248123507
FDG45,OUT049,3685.1100821884133
DRH15,OUT035,731.6198657974139
FDO21,OUT019,501.39493960796915
FDD14,OUT027,5232.969725980545
FDC09,OUT046,1664.166849299344
FDH45,OUT027,1188.852456357701
FDV32,OUT046,1017.9322075294072
FDG12,OUT035,2017.406844203937
FDS32,OUT013,2184.5110421150503
NCL55,OUT018,3428.923789029042
DRE01,OUT035,4067.621741496595
DRE15,OUT049,1245.7453727200177
NCL42,OUT045,3655.953851930296
FDP31,OUT013,874.1765907015683
FDN33,OUT018,1337.132823407122
FDZ59,OUT046,2670.5674353766417
FDE45,OUT010,450.572214358368
FDJ07,OUT013,1886.2122123957606
FDQ45,OUT018,2590.1026068589094
FDM33,OUT027,5757.437873314491
FDO15,OUT010,221.56391338538538
FDM46,OUT013,1539.6041841146232
FDR03,OUT045,3391.12481242998
FDY49,OUT018,2421.380064409711
FDQ60,OUT045,1823.4460955392678
FDW10,OUT049,2699.9585623656285
FDO51,OUT049,711.0285803941597
FDJ40,OUT018,1471.6792283365196
FDS20,OUT018,2752.752532409103
FDU45,OUT013,1864.3184231845128
FDV02,OUT035,2890.4015831247752
FDN09,OUT046,3781.2635713600857
NCM55,OUT027,5207.9330610640745
FDN23,OUT018,2124.236725430563
FDY31,OUT010,298.4848415043752
FDW03,OUT010,295.6731080988351
FDD14,OUT046,2971.0718742061217
FDV23,OUT017,2100.173746553892
DRI03,OUT045,2744.223228717755
FDN13,OUT035,1600.5231040322585
FDF45,OUT027,1730.451908624153
FDU46,OUT035,1485.6936674674089
FDB57,OUT049,3802.4219097763025
FDV12,OUT049,1614.7132813380704
FDQ58,OUT013,2444.5256323929602
NCA18,OUT017,1952.9202193117248
FDH52,OUT049,956.3042524681782
FDM24,OUT018,2129.3213217585035
NCP43,OUT027,4952.123274640247
NCO18,OUT019,438.67857751331815
FDM32,OUT017,1506.164481134331
NCL07,OUT017,670.9376162659084
FDK03,OUT013,4109.268743748108
FDP59,OUT017,1519.6846404804983
FDQ24,OUT049,4308.838443371604
FDQ16,OUT018,1445.1630694275432
FDU44,OUT013,2622.149233984647
FDH28,OUT010,48.999178696990015
FDV28,OUT019,84.20311849658732
FDM22,OUT045,826.7479621365774
FDR56,OUT046,3085.734385031783
FDV39,OUT049,3192.467857304844
FDU37,OUT019,245.88052859153402
FDQ11,OUT010,914.5354641560195
FDX02,OUT045,3591.930259826605
NCS42,OUT018,1287.2328688856937
FDY57,OUT027,2590.2163208420134
FDB21,OUT049,4039.09069003851
FDE28,OUT017,4174.8574966438
FDQ55,OUT017,2021.4288400445055
FDA48,OUT049,3801.9599146527485
FDZ19,OUT045,2655.2008396525534
NCC43,OUT045,3670.923675696983
NCV18,OUT046,1369.7594203619183
NCA42,OUT018,2299.7384693202007
FDY45,OUT046,3850.6483779366054
NCC30,OUT045,2832.0628921119946
FDM57,OUT013,1321.3834492387025
FDL09,OUT010,387.8331597940223
FDB09,OUT027,3152.980872937047
FDT44,OUT035,1990.222914201186
NCT06,OUT027,4271.490995917109
FDX26,OUT049,3225.740503864682
FDK32,OUT013,2501.5030564143776
DRA12,OUT046,2199.8964467669125
FDO46,OUT010,494.6784919092353
FDE52,OUT013,1371.1992798631454
NCH42,OUT045,3694.4836526701074
FDV08,OUT035,713.0239512267268
FDB47,OUT018,3197.816750534926
FDC28,OUT010,272.64249014860565
FDD22,OUT046,1863.3244518352526
FDS07,OUT027,3106.017959624707
DRI13,OUT045,3494.9884321843574
FDG32,OUT018,3214.406916018592
FDU14,OUT017,4291.075032256418
FDD28,OUT019,116.61761123705355
NCP41,OUT017,1771.3935976404862
FDS08,OUT049,2798.90884156214
FDX47,OUT045,2472.6190184580046
FDC53,OUT019,267.9676743681841
FDQ19,OUT035,4203.675785924372
FDL14,OUT045,2335.535541149211
FDM33,OUT019,566.9228675548458
FDA51,OUT045,1823.720735930893
FDZ27,OUT018,675.5510599943293
FDT04,OUT046,679.5296268768496
DRC13,OUT049,2107.5981551329623
FDR16,OUT027,5639.949599604914
FDQ03,OUT027,6142.734963355325
FDE38,OUT035,2741.8985577751237
DRH23,OUT027,1556.2602264860093
FDT11,OUT019,491.07036639568423
FDD09,OUT035,3257.0665666284326
FDR40,OUT045,1306.0367110740199
FDX07,OUT017,3294.843749604977
FDR07,OUT035,1472.984189648035
FDA51,OUT017,1940.5466448357347
FDT59,OUT019,672.3138965118436
FDF20,OUT017,3288.2863716629035
FDR13,OUT045,1787.5007419721844
FDY26,OUT049,3709.9057743093563
FDW04,OUT017,2144.760892447253
FDK52,OUT017,3973.609878101722
FDN60,OUT049,2641.1689690423586
FDM09,OUT019,418.14401971048864
FDP46,OUT049,1421.03230070631
FDB50,OUT019,237.60008857263625
NCQ29,OUT049,4042.0390288115927
FDP16,OUT027,6117.323764364154
FDX33,OUT018,2340.5814521787765
FDP07,OUT010,559.5084927905255
FDN22,OUT046,3793.7316679751048
FDF39,OUT049,4479.342701110836
FDS21,OUT017,964.9396326032431
NCM42,OUT013,1663.520017295536
FDK50,OUT019,366.44050920245
DRF13,OUT027,3859.9535470438004
FDH35,OUT018,2380.7987298476482
FDP60,OUT018,1342.256340578433
DRJ49,OUT027,3255.617753252335
NCT42,OUT019,303.7043882829794
FDE38,OUT049,2726.9466907314086
FDI04,OUT049,3275.8068911360915
NCH54,OUT045,2484.109488260014
FDT56,OUT049,934.2598455629122
DRD15,OUT018,3203.0089719135394
FDV58,OUT013,2790.8673864933025
FDP21,OUT049,3377.0659190785186
FDH05,OUT013,3873.7549825397473
FDR10,OUT027,4297.762658035535
NCP06,OUT045,2328.0336552526846
FDF33,OUT049,1798.211187696573
DRK37,OUT013,3311.7953968983857
DRH49,OUT045,1266.713318089759
FDT58,OUT013,2676.4122675219746
FDD41,OUT018,1426.8852100828067
FDP40,OUT018,1560.6705238991337
FDM51,OUT027,2662.062408282183
FDO45,OUT010,248.68100771612387
FDW33,OUT010,274.76969084465577
FDY24,OUT045,956.6006774438242
FDB10,OUT010,543.6969766828526
FDM40,OUT035,2307.2320405839805
NCI06,OUT017,3115.934571668815
FDW12,OUT019,340.26038018068766
FDX48,OUT027,3930.396732282205
NCW05,OUT027,2720.505140570119
FDX27,OUT017,1515.686574266571
DRM37,OUT045,3020.381559130718
FDA38,OUT045,3277.6396499826124
FDR36,OUT046,701.9489456274645
FDZ45,OUT046,3124.6964058273456
FDG05,OUT017,2647.1508031208823
FDK28,OUT013,4478.567834352174
FDV47,OUT045,1273.9760473359115
FDN21,OUT045,2456.963397558616
FDP20,OUT027,3210.542786895231
FDI35,OUT045,3188.294799876391
DRY23,OUT013,659.6061223555405
FDA56,OUT017,2183.7565143406073
FDB09,OUT013,1958.3126666547118
NCO26,OUT027,3048.7194146438474
FDQ49,OUT018,2188.9316214942137
FDI52,OUT027,3073.966185522817
FDZ44,OUT027,3110.5021658632822
FDZ09,OUT018,2398.9810767249796
FDY03,OUT049,1889.52241895511
NCG42,OUT017,2141.7935368638327
DRI13,OUT027,5850.1241307344335
FDQ32,OUT013,2055.6499249568396
FDW16,OUT035,1503.8288295014415
FDU27,OUT046,756.0056309131331
FDR28,OUT010,414.22717688684384
FDQ49,OUT010,413.18060651919194
FDS37,OUT046,1879.313689104862
FDW26,OUT018,3101.6699577000304
FDX12,OUT018,3473.7899617993307
NCP06,OUT013,2404.7817334136475
FDW45,OUT010,361.8243179354532
NCN30,OUT049,1590.8179513876066
FDN24,OUT049,833.6716013349793
NCL41,OUT027,1108.3454517241892
FDR02,OUT019,297.4718159606053
FDD09,OUT010,511.5722667615021
FDS33,OUT010,297.9758522757689
FDU22,OUT045,1876.5194498412516
FDI53,OUT013,2577.8072744287606
DRH01,OUT049,2915.814253989229
FDX32,OUT013,2288.804368803991
NCP30,OUT018,579.0876659119403
FDB60,OUT045,2941.5325305196725
FDB14,OUT049,1509.9765280420188
NCP02,OUT035,998.9346314698878
FDJ10,OUT017,2244.315169180843
FDG34,OUT046,1805.202273410041
NCB18,OUT017,1396.9217167322117
FDM16,OUT049,1264.8029491692278
FDW25,OUT018,1186.4961273173308
FDB35,OUT010,287.820687590682
DRN11,OUT013,2233.890460899696
FDF41,OUT019,645.3559575158184
FDH16,OUT045,1326.7259016740709
NCQ50,OUT018,3113.145226827354
DRH23,OUT018,760.3810180590318
DRJ37,OUT013,2421.1669311692294
DRJ24,OUT027,5126.949802136073
FDY16,OUT035,3230.2413078257714
FDQ27,OUT045,1685.182615493859
FDZ33,OUT045,2353.8041817691083
FDF29,OUT045,2058.266200816807
FDA08,OUT049,2719.523788130856
FDG31,OUT046,975.0091281246646
FDE34,OUT019,515.5946564055037
NCR30,OUT027,1922.518580228459
FDV33,OUT035,4372.617405882571
DRZ24,OUT018,1694.7543330515678
NCL54,OUT035,3019.0572551154055
FDR12,OUT049,2959.377080657946
NCC54,OUT046,3800.1316220441568
DRN59,OUT013,729.6661334712387
FDX50,OUT019,281.39978045546246
FDV31,OUT027,4866.898149178905
NCA29,OUT027,4622.916469466711
FDW60,OUT049,3016.920172934792
FDX08,OUT017,3346.387104683673
DRD49,OUT013,3894.34859304533
FDD33,OUT046,3750.7749145990956
FDW35,OUT013,643.2491621135807
FDJ36,OUT017,1681.6064978452341
FDV51,OUT035,2877.5852375933637
FDW36,OUT046,1669.396064638259
FDH35,OUT046,2632.7352015407687
NCS30,OUT027,3129.082808618069
FDN49,OUT017,672.6094092993108
FDL08,OUT018,3255.171947724538
FDI09,OUT013,3851.3262075298926
FDP19,OUT018,1830.8243528382109
FDU21,OUT010,64.70494031129033
NCP41,OUT045,1576.1623797720913
FDY10,OUT013,1824.5097808375067
FDP12,OUT018,544.3881315194816
NCN26,OUT049,1973.8848775376186
FDK44,OUT013,2866.2999659592847
FDC28,OUT049,1761.7838960492804
FDJ41,OUT027,6111.984869605916
NCT29,OUT035,2129.394044871248
NCH42,OUT019,519.7501602592513
FDU60,OUT018,2365.0438548524535
FDS02,OUT045,2984.401435243776
FDC51,OUT046,2022.8564140913854
FDU03,OUT013,3072.5287904330025
FDX39,OUT045,3515.3587349074887
NCY05,OUT010,57.22187503059322
NCL06,OUT027,6237.057057397534
FDD32,OUT035,1389.327150507685
NCN41,OUT045,1885.1461861340426
NCX53,OUT049,2305.7471228672807
FDU57,OUT019,353.4574600160246
FDQ23,OUT046,1675.3744218989666
FDQ52,OUT045,3945.7625560617057
FDC14,OUT045,643.26339297647
FDY09,OUT035,3069.361875227353
FDQ28,OUT045,2397.668139492406
FDV25,OUT046,3836.6475529810086
FDJ07,OUT035,1984.3032730379414
DRB25,OUT049,1696.392432220456
FDK52,OUT019,613.5447550268686
FDY52,OUT027,1660.6320693610887
FDB28,OUT046,2984.6774800928515
FDT36,OUT035,668.036167377744
FDV25,OUT017,3906.4500400929683
NCN07,OUT027,3230.464401814707
FDC57,OUT017,3179.05970120447
FDQ03,OUT018,3467.0478488755325
FDU23,OUT017,2875.237526689443
NCX41,OUT035,3738.513803213983
NCD06,OUT035,806.0572378114773
FDW08,OUT045,1643.5076781967773
NCU29,OUT017,2496.389986622772
NCE06,OUT013,2501.148416067433
FDV52,OUT010,309.0786112745943
FDB02,OUT017,3008.1254036584537
NCR18,OUT045,701.5544379158907
FDK16,OUT049,1568.9446063749128
NCQ29,OUT010,726.6754661065904
FDZ01,OUT019,292.5684361805047
FDW27,OUT035,2535.545339618239
FDD17,OUT018,3328.850290439888
FDW39,OUT013,2884.705480813405
DRH59,OUT045,1097.388918044267
FDS52,OUT013,1647.2995670883752
FDU40,OUT027,5325.433317937472
NCF54,OUT013,2831.3838123196297
FDH46,OUT045,1610.5107117298667
NCP14,OUT049,1729.789222881196
FDH50,OUT049,3283.9363537181025
DRF15,OUT010,353.8740278167999
FDV27,OUT027,2345.5727597507753
NCJ06,OUT049,1990.517765439868
FDN02,OUT018,3219.9098563686534
FDQ51,OUT049,784.3004106869935
FDQ07,OUT017,3860.9278257167352
FDS45,OUT049,1777.7665229101056
NCJ06,OUT045,1867.2682205520468
FDD36,OUT035,2035.1199315602685
FDY25,OUT045,3027.1880475277444
FDU52,OUT046,2360.7639506253768
DRK47,OUT017,3935.8042458404316
NCL30,OUT017,2144.902835066547
FDN22,OUT035,4090.866249700248
NCF30,OUT027,3241.282404688852
FDK03,OUT035,4311.666777015709
FDT45,OUT017,887.1930053196276
NCC54,OUT027,6078.447444396063
FDP08,OUT018,2791.425463764783
