Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC07,OUT017,1653.0082702636719
NCD19,OUT027,1585.0710144042969
FDL46,OUT049,1878.1621398925781
FDM20,OUT045,4300.634521484375
NCI06,OUT010,441.6299743652344
DRM11,OUT035,4680.083984375
NCH07,OUT018,2322.5115966796875
FDS23,OUT013,2002.2299194335938
FDO49,OUT018,589.6278228759766
FDS35,OUT049,1045.1865692138672
DRK39,OUT045,1284.6700592041016
DRI39,OUT049,921.6696624755859
FDV04,OUT017,2586.3030395507812
NCN14,OUT035,3080.0609741210938
FDH08,OUT013,3982.826904296875
FDS20,OUT046,3097.2764282226562
FDV40,OUT049,1208.3568267822266
FDZ48,OUT010,313.61950302124023
FDS24,OUT027,2487.567138671875
FDK44,OUT049,2873.7507934570312
FDS48,OUT045,2437.5523986816406
FDK26,OUT010,637.2874221801758
FDD23,OUT045,3008.9595336914062
NCH54,OUT017,2697.35498046875
NCP14,OUT010,305.0812797546387
FDM60,OUT010,38.76696252822876
FDV24,OUT017,2350.7951049804688
FDH08,OUT018,3415.088134765625
FDS12,OUT027,3309.8709106445312
FDR39,OUT027,5063.489562988281
FDP12,OUT027,1132.2874450683594
DRF60,OUT027,5992.8316650390625
FDC09,OUT035,1754.3753662109375
FDF50,OUT018,2872.5703735351562
FDG28,OUT035,4021.8861083984375
NCE19,OUT017,928.2494964599609
NCM53,OUT010,283.23045349121094
NCN18,OUT049,1833.6357116699219
FDF32,OUT035,3319.6007080078125
FDF11,OUT013,4073.4179077148438
DRI59,OUT049,3854.4400024414062
NCG54,OUT035,2812.5009765625
FDM44,OUT046,1645.7990112304688
FDT57,OUT018,3568.307861328125
FDV24,OUT046,2343.5729370117188
FDI50,OUT019,638.7579879760742
FDS09,OUT035,844.0351257324219
NCC31,OUT027,3769.4912109375
FDQ07,OUT019,582.5400848388672
FDC22,OUT017,3222.4434814453125
FDZ56,OUT046,2739.9348754882812
FDZ40,OUT019,154.45347595214844
FDS46,OUT027,2980.628173828125
DRD24,OUT045,2115.9984741210938
FDV45,OUT017,3245.9657592773438
FDL26,OUT045,2443.3441162109375
FDA56,OUT018,1821.7918701171875
FDN27,OUT046,1716.7712707519531
FDM20,OUT049,4482.8968505859375
FDO16,OUT017,1430.4602966308594
FDL03,OUT035,3242.1915283203125
FDE58,OUT046,1840.702880859375
FDI02,OUT027,3012.6957397460938
NCC55,OUT019,34.75317335128784
FDR03,OUT018,3164.3540649414062
FDB14,OUT017,1497.9451599121094
FDR45,OUT013,4003.3065185546875
NCN07,OUT017,2094.378692626953
FDM51,OUT019,279.3208312988281
FDT52,OUT027,6109.264892578125
FDL26,OUT046,2440.1236877441406
NCZ42,OUT046,3813.9774780273438
DRI47,OUT019,402.8671417236328
FDW40,OUT013,2184.5415649414062
FDN34,OUT046,2750.5827026367188
FDS01,OUT035,2991.4930419921875
NCG55,OUT045,1865.6906127929688
FDC11,OUT035,1343.7172241210938
FDX35,OUT018,3146.4482421875
NCB06,OUT046,2589.9056396484375
FDR09,OUT019,661.0399551391602
FDC53,OUT017,1612.3248291015625
FDY45,OUT013,4170.516662597656
FDA22,OUT010,400.8589782714844
FDE02,OUT035,1571.3290405273438
FDW21,OUT045,1612.12353515625
FDV34,OUT046,1157.0865936279297
FDS59,OUT049,1737.588623046875
NCW17,OUT017,2157.779266357422
NCK54,OUT046,1905.5760192871094
FDG17,OUT019,798.0115280151367
FDG35,OUT017,2740.1991577148438
FDD08,OUT010,14.462325930595398
NCO07,OUT017,3695.9894409179688
FDJ10,OUT010,322.40930557250977
FDW36,OUT017,1668.2590942382812
FDW21,OUT010,310.8031005859375
FDY19,OUT017,1905.9319458007812
DRE03,OUT013,758.5509796142578
NCC55,OUT049,712.1757049560547
FDH52,OUT010,212.03693008422852
FDO09,OUT017,4259.231384277344
FDU43,OUT045,3709.274658203125
FDX09,OUT010,407.8527603149414
FDH40,OUT019,266.255558013916
FDW58,OUT017,1644.0006408691406
FDC47,OUT017,3940.1054077148438
NCR41,OUT035,1604.1827697753906
DRG49,OUT035,3914.50927734375
FDC52,OUT027,3881.0313720703125
FDY13,OUT046,1160.254165649414
FDY35,OUT013,719.0082244873047
FDI35,OUT017,3221.7403564453125
NCU18,OUT049,2238.5794982910156
FDY33,OUT018,2363.6297607421875
FDC15,OUT027,4074.1815185546875
FDU01,OUT049,3120.8543701171875
NCU42,OUT046,2747.6407470703125
NCV29,OUT018,2593.7684631347656
NCY30,OUT017,3208.5928955078125
FDQ46,OUT049,1884.866455078125
FDG58,OUT027,3909.336669921875
FDK33,OUT017,3676.3010864257812
NCD07,OUT045,1823.8807373046875
NCX29,OUT027,3852.8190307617188
NCT42,OUT013,2395.6236877441406
DRN59,OUT035,818.3200073242188
FDI44,OUT035,1286.7655181884766
FDA45,OUT049,2563.703857421875
FDP31,OUT045,831.5088348388672
FDY01,OUT046,1861.6817016601562
FDT09,OUT018,1818.5696105957031
DRH03,OUT027,2529.0166931152344
FDA36,OUT018,2531.8363342285156
NCF31,OUT017,2475.3724365234375
FDG14,OUT049,2497.221435546875
FDG28,OUT027,6105.5196533203125
FDU14,OUT049,4131.7713623046875
FDY47,OUT019,332.37561798095703
FDI56,OUT049,1458.2229614257812
DRD01,OUT013,884.0462188720703
FDM22,OUT046,901.2361450195312
FDH33,OUT013,688.6578063964844
DRZ24,OUT013,2030.3059997558594
NCQ38,OUT046,1634.5797729492188
FDO16,OUT027,2272.6822814941406
FDU07,OUT027,3861.3973388671875
NCB07,OUT013,3033.7586059570312
FDU48,OUT045,1967.1354064941406
NCM43,OUT045,2616.7181396484375
FDR31,OUT010,321.9688186645508
DRK49,OUT018,503.80968475341797
NCI30,OUT010,580.5457992553711
DRD60,OUT017,3157.6678466796875
NCG19,OUT046,3720.1084594726562
FDH12,OUT035,1722.2704467773438
FDM32,OUT035,1545.4700012207031
FDM27,OUT035,2603.0715942382812
NCU53,OUT027,4007.2606811523438
NCQ18,OUT046,1567.8099975585938
FDS10,OUT013,2865.7905883789062
FDB33,OUT027,4039.7630004882812
FDI12,OUT013,1356.6837158203125
NCW42,OUT013,3552.5025634765625
NCC06,OUT018,1749.2233276367188
FDW02,OUT017,2139.39404296875
NCD43,OUT017,1758.0985717773438
FDM57,OUT018,1088.5616149902344
FDA58,OUT017,3736.9498901367188
FDK56,OUT046,3108.2001953125
FDP52,OUT045,3744.340576171875
FDW20,OUT018,1771.7789611816406
FDS52,OUT049,1672.5280456542969
NCT29,OUT018,1702.6951904296875
NCL54,OUT013,2905.8187255859375
FDC05,OUT045,3076.2427368164062
FDF34,OUT035,3176.869873046875
FDP03,OUT027,3117.6656494140625
FDD32,OUT010,289.06410217285156
FDZ10,OUT045,2037.1497802734375
FDZ40,OUT035,943.2389221191406
FDD51,OUT018,495.60803985595703
NCY30,OUT019,450.1938934326172
FDP58,OUT017,3567.8728637695312
FDV49,OUT017,4260.475646972656
FDY24,OUT019,187.84395217895508
NCO55,OUT017,1708.0438537597656
FDR13,OUT017,1953.0201416015625
FDS51,OUT017,995.8098449707031
FDP26,OUT045,1656.503173828125
NCB54,OUT027,3240.592041015625
FDF32,OUT017,3280.243896484375
FDN31,OUT018,2833.79931640625
DRM48,OUT017,707.0111541748047
FDN20,OUT049,2731.2505493164062
DRL01,OUT046,3736.7322998046875
FDV56,OUT049,1695.4973449707031
DRH13,OUT027,2772.09375
FDA03,OUT017,2462.0487365722656
FDF47,OUT027,5918.955322265625
FDX32,OUT046,2458.0523986816406
FDX57,OUT049,1543.7368774414062
NCA30,OUT045,2956.9636840820312
FDO49,OUT013,780.5059051513672
FDL04,OUT019,279.0476608276367
DRM48,OUT035,716.2970886230469
FDR16,OUT013,3637.3444213867188
NCC19,OUT018,2759.3518676757812
NCE42,OUT045,3494.01953125
FDY24,OUT017,1069.6381530761719
FDH19,OUT049,2838.6345825195312
FDJ46,OUT013,2842.5842895507812
FDN45,OUT010,519.0495758056641
FDY08,OUT035,2274.6936645507812
FDZ37,OUT035,1475.771728515625
NCT30,OUT045,743.7530975341797
DRY23,OUT018,501.65686798095703
NCZ30,OUT018,1768.3163146972656
FDC44,OUT018,1668.483154296875
FDB45,OUT035,1606.0701904296875
FDY04,OUT013,2632.428741455078
FDM27,OUT046,2625.23193359375
FDZ43,OUT017,3898.6151123046875
FDT39,OUT019,349.8442268371582
NCC06,OUT019,324.3091011047363
FDL15,OUT027,3867.8350830078125
FDL57,OUT017,4370.503601074219
FDU08,OUT046,1564.5834655761719
FDK40,OUT017,4296.9456787109375
FDQ12,OUT010,627.3354339599609
FDS48,OUT017,2480.909912109375
FDP09,OUT045,3325.1124267578125
FDW21,OUT049,1638.5135192871094
FDY25,OUT035,3158.224365234375
DRE13,OUT017,1391.4062194824219
FDV43,OUT019,51.64040279388428
FDD22,OUT045,1742.5962829589844
FDM46,OUT019,266.2765464782715
NCO30,OUT010,494.80320739746094
FDM25,OUT046,2805.925048828125
NCN41,OUT049,2055.0655212402344
FDU24,OUT045,1508.7754516601562
FDZ50,OUT046,3159.719482421875
FDP45,OUT013,4103.220642089844
NCM54,OUT045,1994.06494140625
FDW10,OUT019,275.7241630554199
FDP20,OUT017,2061.26025390625
FDK32,OUT046,2470.791259765625
FDN52,OUT049,1417.823486328125
FDM58,OUT045,1747.4837036132812
FDZ46,OUT027,2962.7485961914062
NCA18,OUT018,1639.9106140136719
FDD35,OUT046,2072.6651916503906
NCK31,OUT035,871.7390289306641
FDI40,OUT027,2728.6625366210938
FDT50,OUT019,276.4788703918457
NCT06,OUT046,2654.46337890625
FDT31,OUT035,3148.9610595703125
FDT45,OUT049,867.1025238037109
FDT13,OUT045,3132.2868041992188
FDO50,OUT045,1397.5692443847656
NCU18,OUT010,355.8056945800781
NCR54,OUT049,3227.0507202148438
NCO18,OUT018,2661.3818969726562
FDU09,OUT045,871.5804595947266
FDT13,OUT018,2918.5316772460938
FDE09,OUT046,1850.8871765136719
NCK53,OUT019,276.4399223327637
FDG45,OUT049,3623.1992797851562
DRH15,OUT035,743.5134582519531
FDO21,OUT019,538.9846267700195
FDD14,OUT027,5255.1246337890625
FDC09,OUT046,1654.4915161132812
FDH45,OUT027,1182.0501708984375
FDV32,OUT046,1043.4010620117188
FDG12,OUT035,1980.5932312011719
FDS32,OUT013,2161.7425231933594
NCL55,OUT018,3508.0144653320312
DRE01,OUT035,3979.2752685546875
DRE15,OUT049,1224.3221588134766
NCL42,OUT045,3708.300048828125
FDP31,OUT013,880.0110473632812
FDN33,OUT018,1305.9055480957031
FDZ59,OUT046,2671.4832153320312
FDE45,OUT010,468.60970306396484
FDJ07,OUT013,1885.1497497558594
FDQ45,OUT018,2685.9265747070312
FDM33,OUT027,5695.6307373046875
FDO15,OUT010,279.2276496887207
FDM46,OUT013,1520.7751770019531
FDR03,OUT045,3414.6307373046875
FDY49,OUT018,2469.799835205078
FDQ60,OUT045,1814.2943420410156
FDW10,OUT049,2629.064208984375
FDO51,OUT049,728.9201812744141
FDJ40,OUT018,1516.1511840820312
FDS20,OUT018,2825.953369140625
FDU45,OUT013,1871.1204833984375
FDV02,OUT035,2843.8209838867188
FDN09,OUT046,3896.8560791015625
NCM55,OUT027,5202.51611328125
FDN23,OUT018,2165.1607666015625
FDY31,OUT010,276.26145935058594
FDW03,OUT010,301.12303924560547
FDD14,OUT046,3034.4063110351562
FDV23,OUT017,2093.2112426757812
DRI03,OUT045,2732.4631958007812
FDN13,OUT035,1576.6282348632812
FDF45,OUT027,1697.7590637207031
FDU46,OUT035,1461.2192687988281
FDB57,OUT049,3749.986328125
FDV12,OUT049,1609.3106079101562
FDQ58,OUT013,2407.431182861328
NCA18,OUT017,1911.2552795410156
FDH52,OUT049,986.7404327392578
FDM24,OUT018,2127.6807250976562
NCP43,OUT027,4978.306396484375
NCO18,OUT019,464.0555191040039
FDM32,OUT017,1467.5078430175781
NCL07,OUT017,702.3281555175781
FDK03,OUT013,4076.7734375
FDP59,OUT017,1482.2532348632812
FDQ24,OUT049,4189.34521484375
FDQ16,OUT018,1496.4534301757812
FDU44,OUT013,2619.0244750976562
FDH28,OUT010,53.39812660217285
FDV28,OUT019,51.12820625305176
FDM22,OUT045,857.7167205810547
FDR56,OUT046,3157.5802001953125
FDV39,OUT049,3117.2028198242188
FDU37,OUT019,276.4131278991699
FDQ11,OUT010,1027.0655517578125
FDX02,OUT045,3612.6793212890625
NCS42,OUT018,1269.4059753417969
FDY57,OUT027,2575.6739807128906
FDB21,OUT049,4043.667236328125
FDE28,OUT017,4208.910949707031
FDQ55,OUT017,1982.4073486328125
FDA48,OUT049,3714.3380737304688
FDZ19,OUT045,2672.500732421875
NCC43,OUT045,3820.7968139648438
NCV18,OUT046,1348.5659790039062
NCA42,OUT018,2295.088897705078
FDY45,OUT046,3971.6080932617188
NCC30,OUT045,2857.7498168945312
FDM57,OUT013,1308.5247650146484
FDL09,OUT010,395.6046371459961
FDB09,OUT027,3112.0415649414062
FDT44,OUT035,1933.8421325683594
NCT06,OUT027,4255.4747314453125
FDX26,OUT049,3175.16162109375
FDK32,OUT013,2492.0484313964844
DRA12,OUT046,2217.806671142578
FDO46,OUT010,546.6181716918945
FDE52,OUT013,1350.5119018554688
NCH42,OUT045,3850.037109375
FDV08,OUT035,745.8506469726562
FDB47,OUT018,3254.316162109375
FDC28,OUT010,299.4810485839844
FDD22,OUT046,1868.869873046875
FDS07,OUT027,3073.7423706054688
DRI13,OUT045,3504.9635620117188
FDG32,OUT018,3344.5185546875
FDU14,OUT017,4272.128601074219
FDD28,OUT019,165.08721160888672
NCP41,OUT017,1777.394775390625
FDS08,OUT049,2811.14453125
FDX47,OUT045,2506.8671875
FDC53,OUT019,295.3056106567383
FDQ19,OUT035,4143.843688964844
FDL14,OUT045,2377.935760498047
FDM33,OUT019,578.5556335449219
FDA51,OUT045,1874.9146728515625
FDZ27,OUT018,589.0674209594727
FDT04,OUT046,691.7985687255859
DRC13,OUT049,2080.7814025878906
FDR16,OUT027,5613.4920654296875
FDQ03,OUT027,6120.2562255859375
FDE38,OUT035,2695.86328125
DRH23,OUT027,1573.1361389160156
FDT11,OUT019,490.47095489501953
FDD09,OUT035,3196.614013671875
FDR40,OUT045,1317.6802368164062
FDX07,OUT017,3297.4741821289062
FDR07,OUT035,1436.2611083984375
FDA51,OUT017,1940.4921264648438
FDT59,OUT019,698.3982238769531
FDF20,OUT017,3257.2650756835938
FDR13,OUT045,1820.9139099121094
FDY26,OUT049,3577.7615966796875
FDW04,OUT017,2124.643096923828
FDK52,OUT017,4006.7364501953125
FDN60,OUT049,2610.9141235351562
FDM09,OUT019,460.16284942626953
FDP46,OUT049,1396.1342468261719
FDB50,OUT019,272.7232894897461
NCQ29,OUT049,3918.3782348632812
FDP16,OUT027,6095.922119140625
FDX33,OUT018,2354.146240234375
FDP07,OUT010,689.6862030029297
FDN22,OUT046,3916.9142456054688
FDF39,OUT049,4404.4027099609375
FDS21,OUT017,993.9597015380859
NCM42,OUT013,1634.9531555175781
FDK50,OUT019,367.6111297607422
DRF13,OUT027,3872.8458862304688
FDH35,OUT018,2319.463592529297
FDP60,OUT018,1366.1484985351562
DRJ49,OUT027,3217.506591796875
NCT42,OUT019,272.4346237182617
FDE38,OUT049,2715.0049438476562
FDI04,OUT049,3233.8174438476562
NCH54,OUT045,2511.1303100585938
FDT56,OUT049,940.0643310546875
DRD15,OUT018,3321.8486328125
FDV58,OUT013,2818.9271240234375
FDP21,OUT049,3345.2149047851562
FDH05,OUT013,3850.9315795898438
FDR10,OUT027,4221.2462158203125
NCP06,OUT045,2296.8497619628906
FDF33,OUT049,1739.876708984375
DRK37,OUT013,3332.0643310546875
DRH49,OUT045,1271.844970703125
FDT58,OUT013,2667.5940551757812
FDD41,OUT018,1458.1435546875
FDP40,OUT018,1596.7268981933594
FDM51,OUT027,2689.6901245117188
FDO45,OUT010,281.1118621826172
FDW33,OUT010,292.77343368530273
FDY24,OUT045,990.7232513427734
FDB10,OUT010,531.4120788574219
FDM40,OUT035,2257.0619201660156
NCI06,OUT017,3063.513427734375
FDW12,OUT019,351.29431915283203
FDX48,OUT027,3930.82421875
NCW05,OUT027,2700.4292602539062
FDX27,OUT017,1498.0436401367188
DRM37,OUT045,3089.1549072265625
FDA38,OUT045,3280.312744140625
FDR36,OUT046,684.1898498535156
FDZ45,OUT046,3175.8485107421875
FDG05,OUT017,2630.2203979492188
FDK28,OUT013,4381.333984375
FDV47,OUT045,1289.4063720703125
FDN21,OUT045,2493.482696533203
FDP20,OUT027,3122.4117431640625
FDI35,OUT045,3045.3150634765625
DRY23,OUT013,676.7194213867188
FDA56,OUT017,2157.459716796875
FDB09,OUT013,1970.4005737304688
NCO26,OUT027,3044.2184448242188
FDQ49,OUT018,2243.6196899414062
FDI52,OUT027,3067.2406005859375
FDZ44,OUT027,3073.9012451171875
FDZ09,OUT018,2408.166229248047
FDY03,OUT049,1886.0401000976562
NCG42,OUT017,2091.411376953125
DRI13,OUT027,5720.5440673828125
FDQ32,OUT013,2061.1141357421875
FDW16,OUT035,1501.0469970703125
FDU27,OUT046,770.9691162109375
FDR28,OUT010,428.31980895996094
FDQ49,OUT010,416.74866485595703
FDS37,OUT046,1889.7454223632812
FDW26,OUT018,3104.76708984375
FDX12,OUT018,3547.4874877929688
NCP06,OUT013,2398.4210815429688
FDW45,OUT010,370.8548889160156
NCN30,OUT049,1559.7407531738281
FDN24,OUT049,873.2087860107422
NCL41,OUT027,1151.150161743164
FDR02,OUT019,318.4908676147461
FDD09,OUT010,547.3922576904297
FDS33,OUT010,304.4477005004883
FDU22,OUT045,1894.5139465332031
FDI53,OUT013,2603.982452392578
DRH01,OUT049,2876.9520874023438
FDX32,OUT013,2245.6099243164062
NCP30,OUT018,512.0237503051758
FDB60,OUT045,3005.470703125
FDB14,OUT049,1493.404296875
NCP02,OUT035,997.064453125
FDJ10,OUT017,2250.2167358398438
FDG34,OUT046,1799.406005859375
NCB18,OUT017,1386.4857177734375
FDM16,OUT049,1224.5479583740234
FDW25,OUT018,1181.2685089111328
FDB35,OUT010,282.57629013061523
DRN11,OUT013,2216.443389892578
FDF41,OUT019,581.2659606933594
FDH16,OUT045,1344.4042663574219
NCQ50,OUT018,3121.4096069335938
DRH23,OUT018,715.9910278320312
DRJ37,OUT013,2426.5221252441406
DRJ24,OUT027,5136.485595703125
FDY16,OUT035,3198.9324951171875
FDQ27,OUT045,1697.156494140625
FDZ33,OUT045,2366.058380126953
FDF29,OUT045,2116.2631225585938
FDA08,OUT049,2660.3787841796875
FDG31,OUT046,1005.3876953125
FDE34,OUT019,649.40625
NCR30,OUT027,1926.6390075683594
FDV33,OUT035,4334.630432128906
DRZ24,OUT018,1732.9073791503906
NCL54,OUT035,2945.2192993164062
FDR12,OUT049,2923.1301879882812
NCC54,OUT046,3814.18359375
DRN59,OUT013,760.9485626220703
FDX50,OUT019,303.21096420288086
FDV31,OUT027,4823.836486816406
NCA29,OUT027,4667.9705810546875
FDW60,OUT049,2983.431396484375
FDX08,OUT017,3315.6592407226562
DRD49,OUT013,3813.1636352539062
FDD33,OUT046,3811.822998046875
FDW35,OUT013,662.8141708374023
FDJ36,OUT017,1696.0063171386719
FDV51,OUT035,2873.29638671875
FDW36,OUT046,1641.8486633300781
FDH35,OUT046,2560.4776000976562
NCS30,OUT027,3075.8843994140625
FDN49,OUT017,717.074462890625
FDL08,OUT018,3390.6622314453125
FDI09,OUT013,3923.9483642578125
FDP19,OUT018,1822.3712463378906
FDU21,OUT010,4.859758645296097
NCP41,OUT045,1607.3761596679688
FDY10,OUT013,1829.8431091308594
FDP12,OUT018,478.6067352294922
NCN26,OUT049,1940.7089538574219
FDK44,OUT013,2842.8257446289062
FDC28,OUT049,1729.7689819335938
FDJ41,OUT027,6163.3018798828125
NCT29,OUT035,2124.4368896484375
NCH42,OUT019,609.031120300293
FDU60,OUT018,2403.5296630859375
FDS02,OUT045,3088.1334228515625
FDC51,OUT046,2047.8791809082031
FDU03,OUT013,3082.3053588867188
FDX39,OUT045,3548.927490234375
NCY05,OUT010,35.76634216308594
NCL06,OUT027,6242.9254150390625
FDD32,OUT035,1326.1067810058594
NCN41,OUT045,1957.6337585449219
NCX53,OUT049,2239.8610229492188
FDU57,OUT019,375.26575469970703
FDQ23,OUT046,1669.9642639160156
FDQ52,OUT045,4051.8814697265625
FDC14,OUT045,654.7608337402344
FDY09,OUT035,3025.8485717773438
FDQ28,OUT045,2451.2919311523438
FDV25,OUT046,3865.860595703125
FDJ07,OUT035,1974.3669738769531
DRB25,OUT049,1660.3504333496094
FDK52,OUT019,489.2117614746094
FDY52,OUT027,1745.5527648925781
FDB28,OUT046,3048.7254028320312
FDT36,OUT035,714.0126953125
FDV25,OUT017,3930.9598999023438
NCN07,OUT027,3194.5322875976562
FDC57,OUT017,3163.1532592773438
FDQ03,OUT018,3574.0852661132812
FDU23,OUT017,2834.6605224609375
NCX41,OUT035,3628.3932495117188
NCD06,OUT035,830.1663665771484
FDW08,OUT045,1648.7843017578125
NCU29,OUT017,2484.8004455566406
NCE06,OUT013,2479.2789001464844
FDV52,OUT010,312.6250114440918
FDB02,OUT017,2917.5133056640625
NCR18,OUT045,701.2894744873047
FDK16,OUT049,1545.1819152832031
NCQ29,OUT010,600.4449996948242
FDZ01,OUT019,316.2617301940918
FDW27,OUT035,2529.737030029297
FDD17,OUT018,3403.9506225585938
FDW39,OUT013,2873.26611328125
DRH59,OUT045,1087.8529663085938
FDS52,OUT013,1658.4513549804688
FDU40,OUT027,5419.3116455078125
NCF54,OUT013,2840.5867919921875
FDH46,OUT045,1616.642578125
NCP14,OUT049,1711.9543762207031
FDH50,OUT049,3242.3189086914062
DRF15,OUT010,341.8996047973633
FDV27,OUT027,2414.1753540039062
NCJ06,OUT049,1974.2880249023438
FDN02,OUT018,3244.2291259765625
FDQ51,OUT049,824.1431121826172
FDQ07,OUT017,3870.1322021484375
FDS45,OUT049,1775.0867309570312
NCJ06,OUT045,1938.4349060058594
FDD36,OUT035,2074.3771057128906
FDY25,OUT045,3081.3612670898438
FDU52,OUT046,2405.4467163085938
DRK47,OUT017,3938.3682861328125
NCL30,OUT017,2098.7490844726562
FDN22,OUT035,4111.868957519531
NCF30,OUT027,3212.829345703125
